NAVAL_SORT_TYPE;함종;;;;;;;;;;;;;
NAVAL_SORT_STANCE;태세;;;;;;;;;;;;;
NAVAL_SORT_STR_ORG;병력/조직력;;;;;;;;;;;;;
battleship;전함;;;;;;;;;;;;;
UNCOLONIZED_WITHDRAW;철수;;;;;;;;;;;;;
UNCOLONIZED_INVEST_LVL1;탐험대;;;;;;;;;;;;;
UNCOLONIZED_INVEST_LVL2;개척대;;;;;;;;;;;;;
UNCOLONIZED_INVEST_LVL3;전초기지;;;;;;;;;;;;;
UNCOLONIZED_INVEST_LVL4;정착촌;;;;;;;;;;;;;
UNCOLONIZED_INVEST_LVL5;감시초소;;;;;;;;;;;;;
UNCOLONIZED_DO_INVEST_LVL1;탐험대 파견;;;;;;;;;;;;;
UNCOLONIZED_DO_INVEST_LVL2;개척대 파견;;;;;;;;;;;;;
UNCOLONIZED_DO_INVEST_LVL3;전초기지 건설;;;;;;;;;;;;;
UNCOLONIZED_DO_INVEST_LVL4;정착촌 건설;;;;;;;;;;;;;
UNCOLONIZED_DO_INVEST_LVL5;감시초소 강화;;;;;;;;;;;;;
TENSION_DECAY;기본 감소: [SUB_A7]Y$VAL$[SUB_A7]W;;;;;;;;;;;;;
CB_TENSION;전쟁명분: [SUB_A7]Y$VAL$[SUB_A7]W;;;;;;;;;;;;;
TENSION_FROM_ACTIVE_CRISIS;분쟁 발생: [SUB_A7]Y$VAL$[SUB_A7]W;;;;;;;;;;;;;
AT_WAR_TENSION_DECAY;$COUNTRY$ 전시 상황: [SUB_A7]Y$VAL$[SUB_A7];;;;;;;;;;;;;
TRIGGER_FLASHPOINT_TAG; 화약고 발화국;;;;;;;;;;;;;
CRISIS_NO_SIDE_PICKED_SETUP;우리나라가 분쟁이 끝나기 전까지 피후원국을 결정하지 못했을 때;;;;;;;;;;;;;
CRISIS_NO_SIDE_PICKED_HEADER;*;;;;;;;;;;;;;
CRISIS_NO_SIDE_PICKED_1;외교적 우유부단;;;;;;;;;;;;;
CRISIS_NO_SIDE_PICKED_2;우유부단한 행동으로 인한 실패 때문에;;;;;;;;;;;;;
CRISIS_NO_SIDE_PICKED_3;위신이 [SUB_A7]R$PENALTY$[SUB_A7]W 감소했습니다.;;;;;;;;;;;;;
CRISIS_NO_SIDE_PICKED_4;앞으로는 국제 정치에서 무시당할 위험을 감수하거나 맞서야 합니다.;;;;;;;;;;;;;
CRISIS_NO_SIDE_PICKED_5;*;;;;;;;;;;;;;
CRISIS_NO_SIDE_PICKED_6;*;;;;;;;;;;;;;
CRISIS_NO_SIDE_PICKED_LOG;우리나라가 분쟁이 끝나기 전까지 피후원국을 결정하지 못했습니다.;;;;;;;;;;;;;
CRISIS_NO_SIDE_PICKED_BTN1;확인;;;;;;;;;;;;;
CRISIS_STARTED_SETUP;분쟁이 발생했을 때;;;;;;;;;;;;;
CRISIS_STARTED_HEADER;$MESSENGER$;;;;;;;;;;;;;
CRISIS_STARTED_1;국제 분쟁;;;;;;;;;;;;;
CRISIS_STARTED_2;$CRISISTARGET$에서의 국제적 분쟁이;;;;;;;;;;;;;
CRISIS_STARTED_3;외교적 긴장을 불러일으켰습니다.;;;;;;;;;;;;;
CRISIS_STARTED_4;하지만 염려할 필요는 없습니다. 신사적 방법으로 해소할 수 있습니다.;;;;;;;;;;;;;
CRISIS_STARTED_5;*;;;;;;;;;;;;;
CRISIS_STARTED_6;*;;;;;;;;;;;;;
CRISIS_STARTED_LOG;분쟁이 발생했습니다.;;;;;;;;;;;;;
CRISIS_STARTED_BTN1;확인;;;;;;;;;;;;;
CRISIS_BECAME_WAR_SETUP;분쟁이 전쟁으로 확대됐을 때;;;;;;;;;;;;;
CRISIS_BECAME_WAR_HEADER;$MESSENGER$;;;;;;;;;;;;;
CRISIS_BECAME_WAR_1;국제 분쟁;;;;;;;;;;;;;
CRISIS_BECAME_WAR_2;분쟁을 해결하려던 외교적 협상이 실패했습니다.;;;;;;;;;;;;;
CRISIS_BECAME_WAR_3;누가 옳은지를 전장에서 확인하려는 것 같습니다.;;;;;;;;;;;;;
CRISIS_BECAME_WAR_4;*;;;;;;;;;;;;;
CRISIS_BECAME_WAR_5;*;;;;;;;;;;;;;
CRISIS_BECAME_WAR_6;*;;;;;;;;;;;;;
CRISIS_BECAME_WAR_LOG;분쟁이 전쟁으로 확대됐습니다.;;;;;;;;;;;;;
CRISIS_BECAME_WAR_BTN1;확인;;;;;;;;;;;;;
IS_IN_CRISIS; = 분쟁 참여국;;;;;;;;;;;;;
IS_NOT_IN_CRISIS; ≠ 분쟁 참여국;;;;;;;;;;;;;
BACK_CRISIS_DI;후원 제안;;;;;;;;;;;;;
CRISIS_NOBODY_BACKED_SETUP;어떤 국가도 분쟁을 후원하지 않았을 때;;;;;;;;;;;;;
CRISIS_NOBODY_BACKED_HEADER;$MESSENGER$;;;;;;;;;;;;;
CRISIS_NOBODY_BACKED_1;분쟁 소멸;;;;;;;;;;;;;
CRISIS_NOBODY_BACKED_2;[SUB_A7]Y$CRISISTARGET$[SUB_A7]W에서의;;;;;;;;;;;;;
CRISIS_NOBODY_BACKED_3;분쟁이;;;;;;;;;;;;;
CRISIS_NOBODY_BACKED_4;국제적 관심을 받지 못했습니다.;;;;;;;;;;;;;
CRISIS_NOBODY_BACKED_5;*;;;;;;;;;;;;;
CRISIS_NOBODY_BACKED_6;*;;;;;;;;;;;;;
RISIS_NOBODY_BACKED_LOG;어떤 국가도 분쟁을 후원하지 않았습니다.;;;;;;;;;;;;;
CRISIS_NOBODY_BACKED_BTN1;확인;;;;;;;;;;;;;
BP_TOOL_ICON_INFANTRY;보병;;;;;;;;;;;;;
BP_TOOL_ICON_COMBAT;전투;;;;;;;;;;;;;
BP_TOOL_ICON_CAVALRY;기병;;;;;;;;;;;;;
BP_TOOL_ICON_ARTILLERY;포병;;;;;;;;;;;;;
BP_TOOL_ICON_NAVAL;군항;;;;;;;;;;;;;
BP_TOOL_ICON_INVASION;침공;;;;;;;;;;;;;
BP_TOOL_ICON_WOODEN_SHIP;전함;;;;;;;;;;;;;
BP_TOOL_ICON_IRONCLAD;철갑함;;;;;;;;;;;;;
BP_TOOL_ICON_INDUSTRY;산업;;;;;;;;;;;;;
BP_TOOL_ICON_COLONY;식민지부대;;;;;;;;;;;;;
BP_TOOL_ICON_WARGOAL_1;전쟁목표 1;;;;;;;;;;;;;
BP_TOOL_ICON_WARGOAL_2;전쟁목표 2;;;;;;;;;;;;;
TAKE_SIDE_PENALTY;어느 세력에도 합류하지 않을 경우 위신 불이익: [SUB_A7]R$VAL$[SUB_A7]W;;;;;;;;;;;;;
NO_CALL_ALLY_CRISIS;세계대전이 활성화되기 전에는 분쟁으로 인한 전쟁에 동맹국을 참전시킬 수 없습니다.;;;;;;;;;;;;;
PRODUCTION_BONUS;추가 생산량($BON$):;;;;;;;;;;;;;
