irving_fischer;어빙 피셔;;;;;;;;;;;;;
irving_fischer_desc;어빙 피셔는 뛰어난 수학적 소양을 가진 초기 미국 신고전주의 경제학자 중 한명으로, 신고전주의의 한계혁명에 대해 많은 중요한 공헌을 했습니다. 예일대 교수였던 그는 색다르고 화려한 인물이었습니다. 1892년에 논문을 썼을 때 피셔는 자신의 가격에 관한 이론을 설명하기 위해 펌프, 기어 레버나 파이프로 이루어지는 놀라운 기계를 제작했습니다. 그는 우생학과 건강식품 다이어트의 강력한 옹호자이기도 했습니다. 그는 오늘날 '로로젝스'라는 이름으로 알려진 가시식 카드 색인 시스템을 발명했고, 이로 인해 막대한 부로 쌓았습니다. 또 은행에 지급 준비율을 100%이상으로 유지하도록 강제하는 제도를 도입하자고 주장했습니다. 그러나 1929년 대공황이 도래하면서 그는 부와 위신 모두를 잃었습니다. 위신을 잃은 원인은, 대폭락이 발생하기 며칠전 그가 투기 열풍에 우려를 나타내는 소리에 대해 "주가는 영구적으로 높은 고원과 같은 경지에 이르었다"라는 유명한 잘못된 예언을 했기 때문이었습니다.;;;;;;;;;;;;;
joseph_schumpeter;요제프 슘페터;;;;;;;;;;;;;
joseph_schumpeter_desc;요제프(조지프) 슘페터는 빈에서 순식간에 법학박사 학위를 취득한 후 1909년에 조교수로 학계에 복귀할 때까지 자유로운 변호사로 이곳저곳을 방랑했습니다. 그는 체르니우치(현 우크라이나령 체르노비치)에서 교수로 재직하는 동안 쓴 저서 '경제 발전의 이론(1911년)'에서 그 유명한 기업가 이론('혁신이론'으로 알려진)을 탄생시켰습니다. 기업가 이론은 대담한 기업가들은 경쟁과 이윤 감소에 직면하고도 기술적, 금융적 혁신을 창출하고, 이러한 활동 분류가 (불규칙한)경제 성장을 낳는다는 것입니다. 1919년에 슘페터는 그 학식으로 오스트리아 재무장관에 취임했습니다. 그러나 제1차 세계대전 패전의 영향으로 발생한 초인플레이션은 그도 어쩔수 없었기 때문에 그 해 중에 사임했습니다. 이후 그는 미국으로 건너가 하버드 대학에서 교수로 재직하면서 세 권의 책을 집필했습니다.  교훈적인 '경기 순환 이론(1939년)'과 인기를 끈 '자본주의, 사회주의, 민주주의(1942년)' 그리고 그의 사후 유고를 정리한 '경제 분석의 역사(1954년)'입니다. '자본주의, 사회주의, 민주주의'는 자본주의가 성공하면 거대 기업을 낳고, 이것이 관료화돼 활력을 잃으면 사회주의로 이행한다는 유명한 이론을 제시한 것으로 유명합니다.;;;;;;;;;;;;;
eugen_von_bohm_bawerk;오이겐 폰 뵘바베르크;;;;;;;;;;;;;
eugen_von_bohm_bawerk_desc;학자로서의 뵘바베르크의 최대 활동은 <자본과 이자>의 세권 중 두권을 처음으로 출판한 인스부르크 대학교(1881-1889)에서 활동할 때입니다. 그의 말년은 오스트리아 재무장관으로의 시간이 길었습니다. 1904년, 그는 다시 교직에 복귀했으며, 그가 있던 10년 동안 이 대학을 졸업한 학생 중에는 조지프 슘페터와 루드비히 폰 미제스도 있었습니다.;;;;;;;;;;;;;
keynesian_economics;케인즈 경제학;;;;;;;;;;;;;
keynesian_economics_desc;케인즈 경제학;;;;;;;;;;;;;
john_maynard_keynes;존 메이너드 케인즈;;;;;;;;;;;;;
john_maynard_keynes_desc;존 메이너드 케인즈는 사회에 존재하는 다양한 경제 세력의 관리에 대한 국가의 역할과 경제 위기 때 수료량과 공급량과의 관계에 대해 당시의 전통적인 견해에 의문을 제기한 영국의 경제학자입니다. 공업 대국들의 세계대전이 한창일 때 케인즈는 국가가 자국의 경제동원력을 활용해 효과적인 경제 발전을 촉진할 수 있다고 주장했습니다. 그러나 케인즈 이론에서 가장 혁신적이었던 점은 경제의 총수요의 역할을 중시한 것에 있었습니다. 그는 "공급은 수요를 낳는다"라고 생각하고 있던 기존의 통설을 비판하고 생산력과 경제 성장에 따른 생산량 수준의 최종 결정 요소는 공급이 아니라 수요라고 주장했습니다. 그 위에 경기 후퇴, 경제 위기 때는 그 해결책으로서 공급 과잉을 흡수함과 동시에 향후 수요의 증가에 알맞은 생산 능력을 확보하기 위해 수요를 의도적으로 창출할 것을 주장했습니다. 기존의 통설을 뒤엎는 그의 이론은 발표 당시 많은 비판을 받았지만 시간이 지나면서 매우 큰 영향력을 갖게 됐습니다.;;;;;;;;;;;;;
richard_kahn;리처드 칸;;;;;;;;;;;;;
richard_kahn_desc;칸은 1930년대 초 경제학 분야에 투자로 인한 '승수 효과'의 개념을 고안한 영국의 경제학자입니다. '승수 효과'란 상품이나 서비스에 대한 경제적 지출의 변화가 다른 경제적 요인의 변화를 가져와 파급 효과를 낳고 최종적으로는 처음 몇 배의 증가 또는 감소로 나타나는 총효과를 의미합니다. 칸의 이런 개념은 경제 기능의 총 수요의 역할을 중시하는 존 메이너드 케인즈 또한 도입했습니다. 또 경기 침체에 직면한 각국 정부도 경제부양책으로 승수효과의 개념을 도입해 재정투입을 통한 수요 창출을 중심으로 경기 대책을 실시했습니다.;;;;;;;;;;;;;
ludwig_von_mises;루트비히 폰 미제스;;;;;;;;;;;;;
ludwig_von_mises_desc;루트비히 폰 미제스는 1930년대 국가적 정책에 케인즈 학파의 영향력이 커진 상황에 의문을 제기한 오스트리아의 경제학자입니다. 미제스는 수요의 회복을 위해 국가가 자체적 자원을 활용하려는 시도는 인플레이션을 유발하며 안정적인 경제성장에 필수불가결한 시장의 공급 균형조정 기능을 왜곡할 위험을 가진다고 주장했습니다. 또한 그는 사회주의적 경제모델이 소비자의 수요에 맞는 공급을 보장하려 물가를 스스로 조정하는 시장의 기능을 제거한 어리석은 것이라고 신랄하게 비판했습니다.;;;;;;;;;;;;;
friedrich_hayek;프리드리히 하이에크;;;;;;;;;;;;;
friedrich_hayek_desc;프리드리히 하이에크는 1930년대 국가적 정책에 대해 케인즈 학파의 영향력이 커진 것에 의문을 제기함과 동시에 각국에서 주목하던 공산주의, 파쇼주의라는 두 정치 체제가 모두 같은 뿌리인 계획경제체제를 지향한다고 지적한 오스트리아의 경제학자입니다. 그의 스승인 루트비히 폰 미제스와 마찬가지로 하이에크도 케인즈 학파 경제학의 경기대책 방안을 수요 창출이 공급력 추종보다 빠르기 때문에 인플레이션을 발생시킬 수 있으므로 문제해결보다는 잠재적 문제의 확대의 원인을 비난했습니다. 또한 하이에크는 소비자 수요에 따라 상품의 공급량이나 품질을 조절하는 기능이 매우 낮다는 점에서 계획경제의 개념을 부인했습니다.;;;;;;;;;;;;;
market_functionality;시장기능;;;;;;;;;;;;;
market_functionality_desc;해당 분야는 시장 활동주체의 수와 시장활동을 규제하는 규칙에 영향을 줍니다.;;;;;;;;;;;;;
freedom_of_trade;무역의 자유;;;;;;;;;;;;;
freedom_of_trade_desc;무역의 자유;;;;;;;;;;;;;
market_structure;시장구조;;;;;;;;;;;;;
market_structure_desc;시장구조;;;;;;;;;;;;;
polypoly_structure;경쟁구조;;;;;;;;;;;;;
polypoly_structure_desc;경쟁구조란 여러 중견기업이 각 사업분야를 지배하도록 시장을 구조화한 상태입니다.;;;;;;;;;;;;;
oligopoly_structure;과점구조;;;;;;;;;;;;;
oligopoly_structure_desc;과점구조란 여러 대기업이 각 사업분야를 지배하도록 시장을 구조화한 상태입니다.;;;;;;;;;;;;;
monopoly_structure;독점구조;;;;;;;;;;;;;
monopoly_structure_desc;독점구조란 1개의 대기업이 각 사업분야를 지배하도록 시장을 구조화한 상태입니다.;;;;;;;;;;;;;
business_regulations;기업규제;;;;;;;;;;;;;
business_regulations_desc;기업규제;;;;;;;;;;;;;
limited_partnership_company;유한책임조합;;;;;;;;;;;;;
limited_partnership_company_desc;유한책임조합은 조합원이 직접책임(법인의 채무에 대해 사업체 재산을 가지고도 전부 변제할 수 없는 경우, 조합원들이 자신의 재산을 그 변제에 충당하는 것)을 지지않고 사업운영을 가능하게 한 첫 사업체입니다. 법조합회에 가까운 존재로, 회사 형태에 적용하면 '합자회사'에 가깝습니다. 민간 자본도입의 첫걸음입니다.;;;;;;;;;;;;;
joint_stock_company;합자회사;;;;;;;;;;;;;
joint_stock_company_desc;합자회사는 회사가 효율적인 방법으로 자본 도입을 할 가능성을 증가시킵니다. 또한 개인 투자가는 어느정도의 위험에 대한 대가로 높은 투자효율을 얻을 수 있게 됐습니다.;;;;;;;;;;;;;
patent;특허;;;;;;;;;;;;;
patent_desc;특허는 발명자에게 일정 기간동안 발명품에 대한 지적재산권을 보장하는 제도입니다. 특허제도로 인해 발명가는 자신의 상상력을 실현화할 회사에 적극적으로 특허를 판매하게 됐습니다.;;;;;;;;;;;;;
trademark;상표;;;;;;;;;;;;;
trademark_desc;상표에 관한 법률은 특정 제품을 보유한 회사의 보안을 의미합니다. 이 제품은 보안, 품질 등과 관련된 특정한 심리적 특성 때문에 종종 강력한 시장 지위를 가집니다.;;;;;;;;;;;;;
market_regulations;시장규제;;;;;;;;;;;;;
market_regulations_desc;시장규제;;;;;;;;;;;;;
anti_trust_laws;반독점법;;;;;;;;;;;;;
anti_trust_laws_desc;반독점법은 한 세력이 시장을 독점하는 행위를 방지합니다. 시장에서 한 세력이 너무 강해지면 가격 경쟁이 사라지기 때문입니다.;;;;;;;;;;;;;
financial_regulations;금융규제;;;;;;;;;;;;;
financial_regulations_desc;금융시장에서 개별 기업의 활동을 점검하는 규제를 도입합니다.;;;;;;;;;;;;;
banking_regulations;은행규제;;;;;;;;;;;;;
banking_regulations_desc;개별 은행의 활동을 점검하기 위해 규제를 도입했습니다.;;;;;;;;;;;;;
economic_responsibility;경제적 책임;;;;;;;;;;;;;
economic_responsibility_desc;경제적 책임;;;;;;;;;;;;;
working_board_of_directors;이사회 운영;;;;;;;;;;;;;
working_board_of_directors_desc;이사회 운영은 장기적 관점에서 회사의 전략적 결정을 내리는 사람들이 일상적으로 회사에서 일하는 사람들과 동일함을 의미합니다. 회사의 내부 사정을 잘 아는 사람들이 중요한 결정을 내리는 것은 회사에 좋은 결정을 내릴 가능성이 높음을 의미하며, 이는 기업지배구조의 개선으로 이어집니다.;;;;;;;;;;;;;
bankruptcy_proceedings;파산 소송;;;;;;;;;;;;;
bankruptcy_proceedings_desc;파산 절차의 규칙을 제정함으로써 그 과정을 더 간단하고 빠르게 만들고 채권자들의 불확실성도 감소시켰습니다.;;;;;;;;;;;;;
annual_report_proceedings;연간 정기보고서;;;;;;;;;;;;;
annual_report_proceedings_desc;기업이 만드는 투자자 연례보고서에 관한 규칙을 정리하는 것은 시장의 투명성을 높이며, 투자자와 회사 소유자 모두에게 유익합니다. 이로 해금 문제를 안고 있는 기업을 알아내고 주시하는 것도 쉬워집니다.;;;;;;;;;;;;;
government_interventionism;정부개입주의;;;;;;;;;;;;;
government_interventionism_desc;정부개입주의;;;;;;;;;;;;;
priming_the_pump_;마중물 붓기;;;;;;;;;;;;;
priming_the_pump__desc;20세기 전반에 세계를 뒤흔든 일련의 경제위기를 계기로 일부 정치인은 수요와 공급 및 경제 위기때의 상호작용에 대한 새로운 경제 이론, 즉 '케인스 경제학'의 영향을 받게 됐습니다. 경제적 지출이 승수효과를 통해 새로운 경제활동을 유발한다는 개념을 바탕으로, 경제 침체기에 일부 정치인은 재정을 확대해 수요를 창출하고 다시 경제를 성장 기조에 놓기 위해 정부 지출을 증가시킬 것을 호소했습니다. 하지만  모든 정치인이나 경제학자가 '케인스 경제학'에 근거해 이 주장을 지지한 것은 아니었습니다. 재정 확대로 수요는 창출하지만 국가의 경제 간섭이 사회주의적 경제체제 도입으로 이어지는 것을 경계해야 했습니다. 그러나 국가가 경제를 살리기 위해 적극적으로 행동한는 방침은 경기 침체로 인해 고통받던 사람들에게 매우 지지를 받았습니다.;;;;;;;;;;;;;
mixed_economy;혼합경제;;;;;;;;;;;;;
mixed_economy_desc;20세기 들어 사회주의적 경제체제 등 자본주의적 틀이 아닌 경제발전 경제체제들이 곳곳에서 시행되기 시작했습니다. 일부 정치인은 자본주의적 경제체제와 계획경제체제의 장점을 조합하면 전체 사회에 큰 이익을 가져올 가능성이 있다며 그 실시를 주장하기 시작했습니다. 그 결과, 일부 국가에서는 경제체제의 핵심 부분에서는 기본적으로 자본주의적 요소를 남기면서도 경제활동의 특정 영역에서는 국가가 개입하도록 했습니다. 경제체제을 변화시킬 때 혼합경제라는 방식을 한층 더 추진해야 하는지, 혹은 종래의 자유방임주의에 가까운 상태로 되돌려야 할지를 둘러싸고 많은 이념적 논쟁이 일었습니다. 그러나 혼합경제체제를 구축한 결과는 경제 생산의 회복과 사회적 긴장완화라는 모든 관점에서 매우 인상적인 것이었습니다.;;;;;;;;;;;;;
centralized_economic_planning;중앙집중형 계획경제;;;;;;;;;;;;;
centralized_economic_planning_desc;20세기 초 사회주의와 공산주의는 세력을 확장했습니다. 그리고 그 이념 아래 기존의 시장경제체제의 성공과 실패를 바탕으로 국가가 경제활동을 통제/운영하는 중앙집중형 계획경제가 경제의 지휘권을 갖게 됐습니다. 여러 공산국가들과 파쇼국가들이 채택한 이 경제체제는 처음에는 실업률을 줄이고 생산량을 증가시켜 노사갈등을 해소하는 등 극적인 효과를 올렸습니다. 그리고 그 결과로 이들 국가는 시장경제체제 국가들에게 자신들 체제의 우수성을 활발히 선전했습니다.  그러나 국가도 복잡한 경제적 상황을 모두 정확하게 반영하지 못해 막대한 낭비와 부족이 발생했고, 이들 국가의 사회적 비용은 종종 높아졌습니다. 또한 국가에 의한 관리에 대한 저항은 잔인한 탄압으로 이어지는 경우도 있었습니다.;;;;;;;;;;;;;
autarky;경제자립정책;;;;;;;;;;;;;
autarky_desc;'경제자립정책'은 고대 그리스어로 자급자족을 뜻하는 'Autarky'에서 유래됐습니다. 20세기 초, 많은 국가들은 세계경제에 대한 과도한 의존이 국가의 독립과 체제의 이념적 기초를 위태롭게 한다고 여겨 자급자족경제를 지향했습니다. 강대국들은 자급자족경제를 실현하기 위해 수입품에 고관세를 부과하고, 국내 산업을 장려하거나 국민소득을 지키기 위해 대외 무역에 엄격한 규제를 마련하기도 했습니다. 자국에서 생산하지 않아 국제무역으로 조달해야 하는 중요한 자원에 대해서도 대체자원 등의 연구 개발이 적극적으로 이루어졌습니다. 이 때문에 자급자족경제를 실현하기 위해서 행해진 각종정책은 '20세기에 되살아난 중상주의'로 비난받았습니다. 생산에 관해 자본주의를 완전히 혹은 부분적으로 배제한 공산주의나 파쇼주의 국가들이 종종 이 체제를 채용하기도 했습니다. 다만 자본주의 국가, 특히 중요한 자원을 자급할 수 있는 거대한 식민제국의 경우는 경기가 불안정한 시기에 자급자족 경제체제 요소를 도입했습니다.;;;;;;;;;;;;;
import_substitution_industrialization;수입대체 산업화;;;;;;;;;;;;;
import_substitution_industrialization_desc;19세기부터 20세기 초에 걸쳐 경제 세계화가 진행된 결과 비서구국에서의 공산품 수요가 증가했습니다. 그러나 산업 시대의 전쟁과 수축과 팽창을 반복한 경제적 불안정 속에서 비서구국들의 수요를 충족시킬만큼의 공산품을 서구의 제조자로부터 얻기는 매우 어려운 일이었습니다. 그 결과 서구에서 쉽게 구할 수 없는 공산품 수요를 충족하기 위해 비서구국들에서도 국산화 노력이 이어졌고, 이는 비서구세계의 산업화 계기가 됐습니다. 최종적으로 신규 산업을 해외의 경쟁국에게서 보호하기 위해 일부 국가에서는 수입대체 공업화 정책을 채택했습니다. 이것은 공산품을 서구에 의존하는 현상을 바꾸는 동시에 세계경제속에서 자국의 산업역량을 강화, 확대하는 전략이었습니다. 전란이나 기타 사정으로 인해 특히 20세기 초, 서유럽 국가들은 자국 문제 해결에 몰두할 수 밖에 없었기 때문에 수입대체 공업화 정책의 영향력이 증가했습니다.;;;;;;;;;;;;;
tech_organization;조직;;;;;;;;;;;;;
tech_organization_desc;해당 분야는 회사의 내부발전을 포함합니다. 내부생산절차와 사업방식은 시간이 흐르면서 변화했고 경제학의 변화에 협력했습니다.;;;;;;;;;;;;;
guild_based_production;조합 기반 생산;;;;;;;;;;;;;
guild_based_production_desc;조합 기반 생산;;;;;;;;;;;;;
organized_factories;공장 체계화;;;;;;;;;;;;;
organized_factories_desc;공장 체계화;;;;;;;;;;;;;
work_classification;공종분류;;;;;;;;;;;;;
work_classification_desc;직종이 세분화되면서 생산조직이 전문화 및 효율화됐습니다.;;;;;;;;;;;;;
work_specialization;업무 전문화;;;;;;;;;;;;;
work_specialization_desc;업무를 전문화함으로써 특정 직종의 노동자에게 특정 업무를 할당해 생산력의 효율을 올리고 고도화합니다.;;;;;;;;;;;;;
work_control_and_hierarchy;작업관리와 위계질서;;;;;;;;;;;;;
work_control_and_hierarchy_desc;작업관리와 위계질서를 도입해 각 작업자의 업무를 전문적으로 감독해 생산 현장에서 신속하고 효율적인 의사결정이 가능합니다.;;;;;;;;;;;;;
scientific_management;체계적 경영;;;;;;;;;;;;;
scientific_management_desc;체계적 경영;;;;;;;;;;;;;
sequence_planning;순서적 계획;;;;;;;;;;;;;
sequence_planning_desc;순서적 계획은 원자재 구입부터 완제품 판매에 이르기까지의 모든 제조공정을 적절히 평가, 검토, 수정해 공정의 효율화를 측정하는 것을 말합니다.;;;;;;;;;;;;;
inventory_planning;재고 계획;;;;;;;;;;;;;
inventory_planning_desc;재고 계획은 사전계획에 따라 생산량을 유지하기 위해 재고 및 생산기구 등을 미리 준비해 두는 것으로, 새 구매품이 필요해진 경우에 대비해 구매 자금을 확보하는 것을 말합니다.;;;;;;;;;;;;;
quality_assurance_procedure;품질보증절차;;;;;;;;;;;;;
quality_assurance_procedure_desc;품질보증절차는 모든 제품이 품질보증 기준을 충족하고 있는지 검사하는 방법입니다.;;;;;;;;;;;;;
time_saving_measures;시간절약조치;;;;;;;;;;;;;
time_saving_measures_desc;시간절약조치;;;;;;;;;;;;;
time_studies;시간연구;;;;;;;;;;;;;
time_studies_desc;시간 연구란 각각의 공정에 얼마나 많은 시간이 필요한지 조사하고 그에 따른 공정상의 내용을 검토하고 공정의 순서를 바꿔 생산속도의 향상이 가능한지를 분석하는 연구입니다.;;;;;;;;;;;;;
time_clock;시간기록계;;;;;;;;;;;;;
time_clock_desc;규제된 작업 시간을 설정해 생산 효율성을 높혔습니다. 노동자들은 이제 교대로 일을 할 수 있으며, 이로 인해 더 많은 일을 할 수 있게 됐습니다. 노동시간에 대한 규정이 수정되면서 노동자들은 일출에 깨어나 일몰까지 깨어있는 오래된 생활에서 탈피했습니다. 그러나 이는 사회 생활에 영향을 미쳐 속도와 스트레스를 높이는 결과를 낳았습니다.;;;;;;;;;;;;;
lighting;조명;;;;;;;;;;;;;
lighting_desc;공장에 조명을 설치해 생산 효율을 향상합니다. 이제 노동자들이 야간에도 작업할 수 있습니다.;;;;;;;;;;;;;
management_strategy;경영 전략;;;;;;;;;;;;;
management_strategy_desc;경영 전략;;;;;;;;;;;;;
old_style_family_business;구식 가업;;;;;;;;;;;;;
old_style_family_business_desc;구식 가업 경영 형태에서는 회사 소유자가 자신의 회사를 가족끼리 운영하는 상점이나 음식점처럼 취급하는 경향이 있어 공과 사의 경계가 매우 모호합니다. 경영은 매우 감정적이며 기업인으로서의 의식은 잊어버리기 쉬운 경향이 있으므로 회사 소유자가 잠재적 위험성을 안고 있습니다.;;;;;;;;;;;;;
anynomous_investor_business;익명투자사업;;;;;;;;;;;;;
anynomous_investor_business_desc;이러한 형태의 사업 문화는 소유주들이 그 사업을 투자자로 취급함을 의미했습니다. 소유권은 물건을 생산하고 파는 것이 아님에도 소유주가 된 유일한 이유는 사업비가 상승하는 것을 보기 위해서입니다. 이 관습은 전문적이긴 하지만, 헌신적인 노력이 부족했으며, 극도로 위험을 회피했습니다.;;;;;;;;;;;;;
marketized_smallholder_business;소기업 시장화;;;;;;;;;;;;;
marketized_smallholder_business_desc;소규모 기업의 경영 형태는 회사 소유자가 창업자 혹은 가족 투자자입니다. 경영은 대체로 보수적이지만 안정돼 있습니다.;;;;;;;;;;;;;
organizational_development;개발 체계화;;;;;;;;;;;;;
organizational_development_desc;개발 체계화;;;;;;;;;;;;;
i_scientific_management;과학적 경영;;;;;;;;;;;;;
i_scientific_management_desc;1911년 프레더릭 윌리엄 페이버가 개발한 생산관리 이론으로, 특정 작업을 가장 잘 수행하는 작업자에게 해당 작업을 최적화해 생산성을 극대화할 수 있다는 주장입니다. 그러나 노동자를 단순히 생산과정의 일부로서 강조했기 때문에 20세기가 이르러 일부 논평자들은 해당 접근법을 노동자 계층이 노동조합과 사회주의에 관심이 가진 원인으로 보게 됐습니다.;;;;;;;;;;;;;
human_resource_development;인적자원 개발;;;;;;;;;;;;;
human_resource_development_desc;인적자원 개발은 1920년대 미국의 시카고의 호손 공장에서 만들어진 일련의 생산효율에 관한 조사(호손 실험)에 따라 엘튼 메이요의 연구에서 발전된 생산관리이론입니다.  호손 실험 결과와 실험 데이터에 대한 메이요의 해석은 당시의 생산관리 분야에서 주류였던 과학적 관리법에 의문을 제기했습니다. 그리고 이 실험 이후, 노동자 관리에 대해 '인간중심'의 기술이 생산성 향상의 열쇠로 주목받게 됐습니다. 노동자 자신들은 생산 공정의 중요한 부분이며, 단순한 기계의 톱니바퀴가 아니라는 자각이 생산성 향상으로 이어졌습니다. 메이요의 데이터 분석은 많은 연구자들 사이에서 논란을 불러일으켰지만, 시대가 지날수록 생산관리에 더 많은 영향을 미치게 됐습니다.;;;;;;;;;;;;;
aesthetics;미학;;;;;;;;;;;;;
aesthetics_desc;해당 분야는 문학, 예술, 음악의 발전과 개선을 포함합니다.;;;;;;;;;;;;;
classicism_n_early_romanticism;고전주의와 초기 낭만주의;;;;;;;;;;;;;
classicism_n_early_romanticism_desc;고전주의와 초기 낭만주의;;;;;;;;;;;;;
romanticism;낭만주의;;;;;;;;;;;;;
romanticism_desc;낭만주의;;;;;;;;;;;;;
romanticist_literature;낭만주의 문학;;;;;;;;;;;;;
romanticist_literature_desc;낭만주의자들은 균형, 조화 등을 중시하는 고전주의와 마침내 결별했습니다. 인간의 감정과 상상력을 찬미하고 탐구하는 이들은 19세기부터 20세기 초에 걸쳐 출현한 여러가지 새로운 예술운동에 이르는 길을 마련했습니다. 낭만주의 문학과 관련있는 거장으로는 윌리엄 워즈워스, 새뮤얼 테일러 콜리지, 조지 고든 바이런 경, 퍼시 비슈 셸리, 존 키츠 등이 있습니다.;;;;;;;;;;;;;
romanticist_art;낭만주의 미술;;;;;;;;;;;;;
romanticist_art_desc;낭만주의자들은 균형, 조화 등을 중시하는 고전주의와 마침내 결별했습니다. 인간의 감정과 상상력을 찬미하고 탐구하는 이들은 19세기부터 20세기 초에 걸쳐 출현한 여러가지 새로운 예술운동에 이르는 길을 마련했습니다. 낭만주의 예술과 관련있는 거장으로는 조셉 말로드 윌리엄 터너, 카스파르 프리드리히, 존 컨스터블, 윌리엄 블레이크 등이 있습니다.;;;;;;;;;;;;;
romanticist_music;낭만주의 음악;;;;;;;;;;;;;
romanticist_music_desc;낭만주의자들은 균형, 조화 등을 중시하는 고전주의와 마침내 결별했습니다. 인간의 감정과 상상력을 찬미하고 탐구하는 이들은 19세기부터 20세기 초에 걸쳐 출현한 여러가지 새로운 예술운동에 이르는 길을 마련했습니다. 낭만주의 음악과 관련있는 거장으로는 루드비히 반 베토벤, 프레데리크 쇼팽, 프란츠 페터 슈베르트 등이 있습니다.;;;;;;;;;;;;;
realism;사실주의;;;;;;;;;;;;;
realism_desc;사실주의;;;;;;;;;;;;;
realist_literature;사실주의 문학;;;;;;;;;;;;;
realist_literature_desc;사실주의파는 예술의 과도한 미화, 각색을 부정하고 현실을 공상에 관계없이 있는 그대로 파악하려는 무리들입니다. 이들의 목표는 자신들의 눈으로 본 원초적 자연을 그대로 묘사하는 것이었습니다. 주위의 정경 하나하나를 관찰하는 예리한 시각에서 그들은 일반인의 일상생활에 초첨을 맞춘 작품을 만들었습니다.;;;;;;;;;;;;;
realist_art;사실주의 미술;;;;;;;;;;;;;
realist_art_desc;사실주의파는 예술의 과도한 미화, 각색을 부정하고 현실을 공상에 관계없이 있는 그대로 파악하려는 무리들입니다. 이들의 목표는 자신들의 눈으로 본 원초적 자연을 그대로 묘사하는 것이었습니다. 주위의 정경 하나하나를 관찰하는 예리한 시각에서 그들은 일반인의 일상생활에 초첨을 맞춘 작품을 만들었습니다.;;;;;;;;;;;;;
realist_music;사실주의 음악;;;;;;;;;;;;;
realist_music_desc;사실주의파는 예술의 과도한 미화, 각색을 부정하고 현실을 공상에 관계없이 있는 그대로 파악하려는 무리들입니다. 이들의 목표는 자신들의 눈으로 본 원초적 자연을 그대로 묘사하는 것이었습니다. 주위의 정경 하나하나를 관찰하는 예리한 시각에서 그들은 일반인의 일상생활에 초첨을 맞춘 작품을 만들었습니다.;;;;;;;;;;;;;
impressionism;인상주의;;;;;;;;;;;;;
impressionism_desc;인상주의;;;;;;;;;;;;;
impressionist_literature;인상주의 문학;;;;;;;;;;;;;
impressionist_literature_desc;인상주의자들은 보고 아는 세계뿐 아니라 느끼고 경험한 세계까지도 표현하려 했습니다. 인상주의자들의 표현에 대한 끝없는 탐구는 곧 표현의 기법과 전통의 경계를 넓혀갔습니다. 인상파 작가들은 대부분 상징적이고 때로는 순간적인 표현을 사용한 시를 통해 막연한 세계를 묘사했습니다. 저명한 작가로는 폴 베를렌느, 스테판 말라르메, 미국의 T.S.엘리엇, 제임스 조이스 등이 있었습니다.;;;;;;;;;;;;;;
impressionist_art;인상주의 미술;;;;;;;;;;;;;
impressionist_art_desc;인상주의자들은 보고 아는 세계뿐 아니라 느끼고 경험한 세계까지도 표현하려 했습니다. 인상주의자들의 표현에 대한 끝없는 탐구는 곧 표현의 기법과 전통의 경계를 넓혀갔습니다. 인상파로서 미술사에 큰 족적을 남긴 이 시대의 유명 화가는, 클로드 모네, 오귀스트 르누아르, 알프레드 시슬레, 프레데리크 바지유 등이 있었습니다.;;;;;;;;;;;;;
impressionist_music;인상주의 음악;;;;;;;;;;;;;
impressionist_music_desc;인상주의자들은 보고 아는 세계뿐 아니라 느끼고 경험한 세계까지도 표현하려 했습니다. 인상주의자들의 표현에 대한 끝없는 탐구는 곧 표현의 기법과 전통의 경계를 넓혀갔습니다. 인상주의 음악의 시조로는 클로드 드뷔시가 잘 알려져 있습니다. 그러나 모리스 라벨, 프레드릭 딜리어스, 오토리노 레스피기 같은 작곡가들도, 오랜 세월 음악계를 지배한 낭만주의 음악에 대항한 인물들입니다.;;;;;;;;;;;;;
expressionism;표현주의;;;;;;;;;;;;;
expressionism_desc;표현주의;;;;;;;;;;;;;
expressionist_literature;표현주의 문학;;;;;;;;;;;;;
expressionist_literature_desc;표현주의자들은 새롭게 확장된 표현의 경계를 이용하기 위해 달려들었습니다. 하지만 이전 세대와는 달리 물리적 세계 대신 감정, 그리고 영혼을 표현하기 위한 매개체로 사용했습니다.;;;;;;;;;;;;;
expressionist_art;표현주의 미술;;;;;;;;;;;;;
expressionist_art_desc;표현주의자들은 새롭게 확장된 표현의 경계를 이용하기 위해 달려들었습니다. 하지만 이전 세대와는 달리 물리적 세계 대신 감정, 그리고 영혼을 표현하기 위한 매개체로 사용했습니다. 가장 중요한 표현주의 화가는 독일의 에른스트 루트비히 키르히너, 에리히 헤켈, 카를 슈미트 로틀루프, 에밀 놀데, 막스 페히슈타인, 오토 뮬러 등을 포함합니다.;;;;;;;;;;;;;
expressionist_music;포현주의 음악;;;;;;;;;;;;;
expressionist_music_desc;표현주의자들은 새롭게 확장된 표현의 경계를 이용하기 위해 달려들었습니다. 하지만 이전 세대와는 달리 물리적 세계 대신 감정, 그리고 영혼을 표현하기 위한 매개체로 사용했습니다. 음악은 표현주의 운동을 통해 극적인 변화를 겪었습니다. 더 이상 멜로디와 연속성이 노래를 지배하지 않습니다. 표현주의적인 세 명의 작곡가는 아르놀트 쇤베르크, 알반 베르크, 파울 힌데미트입니다.;;;;;;;;;;;;;
mass_culture_n_the_avant_garde;대중문화와 전위예술;;;;;;;;;;;;;
