Key;English;;;;;;;;;;;;;
integrate_kazakhstan_title;카자흐스탄 통합;;;;;;;;;;;;;
integrate_kazakhstan_desc;중앙아시아가 $COUNTRY$의 지배를 받는 가운데, 남은 유일한 국가는 카자흐스탄 뿐입니다. 이제 카자흐스탄을 러시아의 필수적인 일부분으로 통합할 때입니다.;;;;;;;;;;;;;
greater_tibet_title;대티베트;;;;;;;;;;;;;
greater_tibet_desc;토번은 한때 광대한 땅을 지배했으나 지금은 이방인에게 많은 땅을 빼앗겼습니다. 티베트인들은 여전히 그 땅에서 살아가고 있으며 역사적 고토의 영유권을 주장할 때가 왔습니다.;;;;;;;;;;;;;
reorganize_timor_title;티모르 재편성;;;;;;;;;;;;;
reorganize_timor_desc;딜리를 점령했으니, 딜리가 더 큰 식민통치기관에 속하도록 지역 구조를 체계적으로 재편성해야 합니다.;;;;;;;;;;;;;
organize_timor_title;티모르 편성;;;;;;;;;;;;;
organize_timor_desc;$COUNTRY_ADJ$ 티모르 식민지를 더 잘 활용하려면, 통치치관을 체계화하고 중앙집중화하는 한편 현대적 기반시설을 충분히 갖추도록 현대화를 수행해야 합니다.;;;;;;;;;;;;;
abolish_wallachia_moldavia_title;왈라키아 및 몰다비아 폐지;;;;;;;;;;;;;
abolish_wallachia_moldavia_desc;루마니아가 통일을 이루었고 공작 작위도 더는 존재하지 않으므로 왈라키아와 몰바디아의 오래된 구분은 이제 거의 쓸모가 없습니다. 이제 이 쓸모없는 구분을 완전히 폐기해야 할 때입니다.;;;;;;;;;;;;;
abolish_transylvania_title;트란실바니아 폐지;;;;;;;;;;;;;
abolish_transylvania_desc;루마니아가 통일을 이루었고 공작 작위도 더는 존재하지 않으므로 트란실바니아의 오래된 구분은 이제 거의 쓸모가 없습니다. 이제 이 쓸모없는 구분을 완전히 폐기해야 할 때입니다.;;;;;;;;;;;;;
st_barths_question_title;생바르텔레미 문제;;;;;;;;;;;;;
st_barths_question_desc;생바르텔레미는 1784년까지 프랑스에 속했으나 예테보리에서의 무역 특권을 얻는 대가로 프랑스가 스웨덴에 양도했습니다. 하지만 시간이 지나면서 유지비가 많이 든다는 사실이 증명됐습니다. 섬의 지위와 미래에 대해 합의와 주민투표를 추진할 수 있지만, 그들이 $COUNTRY$과의 충돌을 피하기 위해 생바르텔레미를 다른 강대국에 양도할 가능성 또한 항상 존재합니다. 비록 주민투표에서 패하더라도, 여전히 섬의 영유권을 요구할 수 있을 것입니다.\n\n[SUB_A7]R섬에 대해 5만[SUB_A4] 지불을 제안합니다. 돈이 없으면 빌립니다.[SUB_A7]W;;;;;;;;;;;;;
shinbutsu_bunri_title;신불분리 채택;;;;;;;;;;;;;
shinbutsu_bunri_desc;신불분리는 신토가 불교에게서 분리되면서 가미(일본어로 신을 의미)와 신사가 부처와 사찰에게서 독립했음을 뜻합니다. 같은 건물을 신사 겸 사찰로 사용하거나, 가미를 부처의 재현으로 이해하는 등, 에도시대가 끝날 때까지 신토와 불교는 신불습합(신토와 불교가 융합함)이라 불릴 정도로 밀접하게 섞였습니다. 신정부는 신불분리를 불교계가 가진 엄청난 부와 권력을 줄이기 위한 방법으로 보았습니다. 동시에, 신불분리를 통해 천황을 숭배하는 신앙인 신토가 효과적인 민족주의적 수단으로 성장할 시간을 주기로 했던 것으로 추정되기도 합니다. $YEAR$년 신기사무과가 내린 첫 명령은 샤소(일본어로 신사에 딸린 절의 승려를 의미)과 벳토(일본어로 절, 신사 등의 특별한 기관에 두었던 장관을 의미)의 파계였습니다. 며칠 후, 태정관은 일본 가미에 대한 곤겐(일본어로 가미로서 권현한 부처를 의미) 등의 불교 용어 사용 및 신사에서의 불상 숭배를 금지했습니다. 다음으로 이와시미즈 하치만궁, 우사 하치만궁에서 불교 용어인 대보살을 하치만신에 습합하는 행위를 금지했습니다. 마지막 단계에서, 파계당한 벳토와 샤소에게 칸누시(일본어로 신사에 봉직한 사람을 의미)가 되어 신사로 돌아가라 명령했고, 일련정종 승려들에게는 여러 신들을 가미라 부르지 말라고 명령했습니다.;;;;;;;;;;;;;
imperial_rescript_title;교육칙어;;;;;;;;;;;;;
imperial_rescript_desc;메이지 유신 이후 메이지 정부 지도부는 제국 기관을 중심으로 한 정치체제에 대한 지지와 정당화를 통한 빠른 근대화라는 공동의 목표를 강조할 필요성을 느꼈습니다. 1870년대와 1880년대에, 나가자네 모토다와 다른 보수주의자들은 교육과 공중도덕의 지침으로서 유학의 부흥을 추진했습니다. 그러나 이노우에 고와시와 다른 '현대화' 지지자들은 유학 부흥이 낡은 봉건적 질서로의 회귀를 촉진할 것이라고 판단해, '천황 중심' 철학을 추진했습니다.아리토모 야마가타 총리는 고와시 이노우에가 나가자네 모토다와 다른 사람들의 의견을 절충한 칙어 초안을 승인했습니다. 정부는 칙서 반포 이후 이 칙어를 메이지 천황의 초상화와 함께 전국의 모든 학교에 배포했습니다.;;;;;;;;;;;;;
formosa_independence_title;독립 주장;;;;;;;;;;;;;
formosa_independence_desc;반역자 중국 정부는 대만을 침공해 적법한 정부인 우리를 무찌르려고 했으나, 침공은 실패로 끝났습니다. 독립을 확고히 하고 강대국 및 반역도들과 영원한 독립과 자유 국가로서의 인정을 받기 위한 협상을 주재할 때입니다.;;;;;;;;;;;;;
occupy_kita_ezo_title;기타에조 정복;;;;;;;;;;;;;
occupy_kita_ezo_desc;외국 강대국들이 우리 영토를 잠식하고 있습니다. 서쪽에서부터 팽창하고 있는 러시아의 영향력이 기타에조와 그곳 원주민들을 집어삼킬 우려가 있으므로, 기타에조에 대한 지배력을 공고히 함으로써 $COUNTRY$의 힘을 보여줄 필요가 있습니다.;;;;;;;;;;;;;
greater_croatia_title;대크로아티아;;;;;;;;;;;;;
greater_croatia_desc;대크로아티아 국민국가의 개념은 19세기 전반기 크로아티아인 청년 지식인 집단이 부활시킨 근세에 뿌리를 둔 범남슬라브주의 성향의 문화적, 정치적 운동인 일리리아 운동에서 현대적인 기원을 찾을 수 있습니다. 비록 일리리아 운동은 크게 유럽 민족주의의 발전의 맥락에서 탄생했다고는 하나, 자세히 들여다보면 크로아티아를 점유한 헝가리에서 더욱 강력한 민족주의자들의 동요에 대한 반응으로서 탄생했습니다.;;;;;;;;;;;;;
annex_sigmaringen_title;호엔촐레른주 창설;;;;;;;;;;;;;
annex_sigmaringen_desc;호엔촐레른 가문 출신 가톨릭 군주가 지배하는 독립 공국인 호엔촐레른-지그마링겐과 호엔촐레른-헤힝엔 공국은 모두 선천적으로 $COUNTRY$과의 유대관계가 존재합니다. 자유주의 혁명의 격동적인 분위기는 가톨릭 군주들을 협상장으로 불러냈고, 둘 모두 공국의 주권을 $COUNTRY$에게 양도하겠다는 입장을 밝혔습니다.;;;;;;;;;;;;;
establish_the_majles_title;의회 설립;;;;;;;;;;;;;
establish_the_majles_desc;마침내 위대한 $COUNTRY$이(가) 법치를 명시한 헌법을 얻었으므로, 법치를 수호하고 행정부의 권력 남용을 막을 의회를 설립해야 합니다. 인민의 대표자를 모아야 합니다! 의회여 영원하라!;;;;;;;;;;;;;
anglo_persian_oil_company_title;영국-페르시아 석유회사 설립;;;;;;;;;;;;;
anglo_persian_oil_company_desc;영국-페르시아 석유회사는 이란에서 최초로 석유를 시추한 회사입니다. 1901년 윌리엄 녹스 디아시는 무자파르 알딘 샤와 석유 양보에 관한 협상을 벌였습니다. 윌리엄은 60년 동안 광대한 영토에서 탐사, 채굴 등에 대해 독점적인 권리를 얻고, 그 대가로 샤는 2만파운드, 동등한 양의 주식, 미래의 이익을 약속받았습니다. 1908년 5월 초, 페르시아에서의 모험에 50만파운드가 넘는 돈을 쓰고도 석유를 발견하지 못한 디아시는 돈이 바닥났으며 '일을 그만두고, 직원을 해고하고, 비용이 드는 모든 것을 해체하고 집으로 돌아오라'고 명령하는 전보를 보냈습니다. 그러나 지질학자 조지 버나드 레이놀즈는 이 명령을 연기했고, 운이 좋게도 1908년 5월 26일에 석유를 발견했습니다.;;;;;;;;;;;;;
claim_sakhalin_china_title;사할린 영유권 주장;;;;;;;;;;;;;
claim_sakhalin_china_desc;$COUNTRY$의 동부 자연 국경은 항상 사할린이었지만, 외국 오랑캐들은 오랫동안 굴욕감을 주었습니다. 고토에 대한 권리를 포기하게 만든 불평등조약, 강제적인 조항, 휴전을 폐기하고 동부 국경을 다시 $COUNTRY$의 지배 하에 두어야 할 때입니다.;;;;;;;;;;;;;
selling_danish_india_title;덴마크령 인도;;;;;;;;;;;;;
selling_danish_india_desc;나폴레옹 전쟁 동안 영국은 덴마크의 선박을 공격하고 덴마크 동인도회사의 인도 무역을 파괴했습니다. 영국은 1801년 5월-1802년 8월과 1808년-1820년 9월 20일의 기간 동안 덴마크령 인도의 거점인 단스보리와 세람푸르를 점령했습니다. 덴마크령 식민지들은 쇠퇴하기 시작했고, 이제는 그들을 위한 새로운 주인을 찾아야 할 때입니다. 추산에 따르면 덴마크령 인도 도시들을 매각해 2만[SUB_A4] 를 얻을 수 있을 것 같습니다.;;;;;;;;;;;;;
gadsden_purchase_title;개즈던 매입;;;;;;;;;;;;;
gadsden_purchase_desc;멕시코와의 문제와 분쟁은 아직 해결되지 않은 채 남아 있습니다. 우리 영토 변경의 원주민들이 지속적으로 인접국을 공격하고 있으며, 정부는 원주민의 공격을 막기로 동의했으나 통제력이 약해 도움을 주지는 못했고 원주민의 공격은 이어지고 있습니다. 멕시코는 지난 조약의 조항에 따라 배상금 지불을 합의했다고 주장하며 이번 공격에 대한 배상 의무를 청구했습니다. 멕시코와의 계속되는 긴장은 멕시코 영토를 통과할 수 있는 유일한 노선으로서 남부 대륙횡단철도를 물색하려던 계획에 차질이 생겼습니다. 이러한 상황을 진정하기 위해 $COUNTRY$ $MONARCHTITLE$께서는 산타 안나와의 협상을 진행하기 위해 신임 공사 제임스 개즈던을 멕시코로 파견했습니다. 윌리엄 마시 국무장관은 개즈던에게 남부 대륙횡단철도가 지나갈 노선을 제공할 수 있도록 국경선을 재협상하고, 아메리카 원주민의 공격에 대한 $COUNTRY$의 배상 의무를 없애고, 가라이 계획에 관한 국가 간의 금전적 주장을 해결하라고 지시했습니다.\n\n[SUB_A7]R주의: 멕시코 정부가 동의한다면, 땅 전체 매입에 10만[SUB_A4] 가 필요합니다. 최소한의 매입은 5만[SUB_A4] 가 필요합니다.[SUB_A7]W;;;;;;;;;;;;;
restore_miskito_title;미스키토 복원;;;;;;;;;;;;;
restore_miskito_desc;적들을 꺾었으므로 미스키토의 복원를 요구하는 평화조약을 요구할 수 있습니다.;;;;;;;;;;;;;
occupy_miskito_title;미스키토 합병;;;;;;;;;;;;;
occupy_miskito_desc;미스키토해안은 역사적인 영국의 식민지이자 보호국으로, 니카라과가 영유권을 주장한 땅이며 후에 모스키토 국왕 조지 오거스터스 프레더릭 2세가 미스키토에 대한 자신의 권한을 유지하며 매년 보조금으로 1000파운드를 지급받는 조건으로 니카라과의 지배 하에서 자치권을 부여받았습니다. 1865년 조지 2세가 세상을 떠나면서 후계자에 오른 윌리엄 헨리 클라렌스는 $COUNTRY$ 정부와 동맹국, 그리고 멀리 떨어진 보호자들의 인정을 받지 못했으므로 신속한 침공군 조직과 정당한 $COUNTRY_ADJ$의 점령은 쉬울 것입니다.;;;;;;;;;;;;;
dutch_wallonia_title;$COUNTRY_ADJ$ 왈롱;;;;;;;;;;;;;
dutch_wallonia_desc;벨기에의 독립 기간 동안 왈롱인은 마을, 자연 경관, 도로, 마을의 이름을 자신들의 언어로 바꾸었습니다. 왈롱에 $COUNTRY$의 질서를 복원했으니 적절한 이름을 복원하는 것이 순리일 것입니다.;;;;;;;;;;;;;
texan_claims_title;텍사스 영유권 주장;;;;;;;;;;;;;
texan_claims_desc;텍사스 지도부는 멕시코와 화친한 후 캘리포니아만에 '동인도, 페루, 칠레 무역에 대한 접근권'을 부여하는 철도를 부설할 수 있기를 바라면서 뉴멕시코의 많은 지역을 포함하는 리오그란데를 멕시코와의 국경으로 주장하기로 결정했습니다.;;;;;;;;;;;;;
ionian_islands_question_title;런던 조약(1864);;;;;;;;;;;;;
ionian_islands_question_desc;이오니아제도는 나폴레옹 전쟁이 끝난 이후 줄곧 영국의 보호국입니다. 1862년, 보호국의 유지비가 비싸다고 여긴 영국은 2년간의 협상 끝에 섬들을 그리스에 양도했습니다.;;;;;;;;;;;;;
renamed_istanbul_back_title;콘스탄티니예 복원;;;;;;;;;;;;;
renamed_istanbul_back_desc;콘스탄티누스 대제의 도시가 현재 $COUNTRY$의 지배 아래 있습니다. 많은 이름을 가진 도시이지만, 재정복 사실을 널리 알리기 위해 도시의 이름을 콘스탄티니예로 되돌려야 합니다.;;;;;;;;;;;;;
renamed_istanbul_tsargrad_title;차리그라드 개칭;;;;;;;;;;;;;
renamed_istanbul_tsargrad_desc;콘스탄티누스 대제의 도시가 현재 $COUNTRY$의 지배 아래 있습니다. 많은 이름을 가진 도시이지만, 정복 사실을 널리 알리기 위해 도시의 이름을 우리 문화에 걸맞는 차리그라드로 바꾸어야 합니다.;;;;;;;;;;;;;
renamed_istanbul_constantinople_title;콘스탄티노폴리스 복원;;;;;;;;;;;;;
renamed_istanbul_constantinople_desc;콘스탄티누스 대제의 도시가 현재 $COUNTRY$의 지배 아래 있습니다. 많은 이름을 가진 도시이지만, 유서 깊고 올바른 이름인 콘스탄티노폴리스를 되살려야 합니다.;;;;;;;;;;;;;
sudeteland_exchange_title;모라비아 교환;;;;;;;;;;;;;
sudeteland_exchange_desc;지난 전쟁으로 파탄난 양국 관계를 정상화하기 위해 모라비아의 이전 소유국과 협상해 정복지를 독일인이 우세한 인접 지역과 교환해야 합니다.;;;;;;;;;;;;;
budapest_united_title;부다페스트 건립;;;;;;;;;;;;;
budapest_united_desc;18세기와 19세기를 거치며 페슈트가 헝가리의 상업, 교통, 산업, 문화 중심지로 자리매김한데 반해 부다와 그 근교 도시는 여전히 소도시를 벗어나지 못했습니다. 얼마 전 도나우강을 가로지르는 최초의 다리로서 부다와 페슈트를 잇는 세체니 다리가 개통되면서 페슈트의 중요성은 빈에 필적할 정도로 커져가고 있습니다. 하지만 증가하는 인구와 페슈트의 성장을 수용할 수 있을 정도로 충분한 공간을 갖춘 현대 대도시를 건설하려면 부다, 오부더, 페슈트를 통합해 하나의 수도 부다페스트를 세우는 것이 현명한 처사일 것입니다.;;;;;;;;;;;;;
establish_the_kaitakushi_title;개척사 설립;;;;;;;;;;;;;
establish_the_kaitakushi_desc;신정부는 홋카이도 개발을 일본의 번영과 방위에 필수적인 요소로 여겨 1869년 개척사를 설립했습니다. 정부는 황량한 땅의 개발을 촉진하기 위해 전국에서 농부, 군인, 기타 이민자를 불러들였습니다. 개척사는 또한 해외 기술을 도입하기 위해 호레이스 카프론 전 미국 농무부 장관을 초청했습니다. 미국 기술의 도입은 자본집약적인 농업의 발전, 탄광 개관,  현지 자원을 활용한 목재 공장, 맥주 공장, 통조림 공장의 건설로 이어지면서 개발과 현대화 진전에 모두 도움을 주었습니다. 도로, 항구, 철도의 부설 및 개선, 혼슈(아오모리)와 홋카이도(하코다테)를 잇는 세이칸 해로의 개통을 통해 홋카이도 전역에 도시 지역이 생겨날 것입니다.;;;;;;;;;;;;;
japanese_outer_manchuria_title;엔카이슈 개칭;;;;;;;;;;;;;
japanese_outer_manchuria_desc;엔카이슈(연해주)라는 이름으로 알려진 극동아시아의 북쪽 해안이 이제 확고히 $COUNTRY$의 수중에 있습니다. 엔카이슈의 영유권을 입증하고 이민을 장려하려면 지명을 올바른 일본어 이름으로 개칭하는 것이 최선입니다.;;;;;;;;;;;;;
chinese_outer_manchuria_title;관외 개칭;;;;;;;;;;;;;
chinese_outer_manchuria_desc;매우 오랫동안 관외를 점거했던 이방인을 추방했습니다. 그들은 어디서든 자신들의 야만적인 말을 사용하면서 정말 오랫동안 관외를 자기들 이름으로 불렀습니다. 가능하면 빨리 관외의 적절한 이름을 되살려야 합니다.;;;;;;;;;;;;;
abolish_los_fueros_title;자치법 폐지;;;;;;;;;;;;;
abolish_los_fueros_desc;제1차 카를리스타 전쟁이 끝난 후 에스파냐 정부가 주도한 무자비한 중앙집권화 추진은 바스크에 대한 푸에로(에스파냐어로 도시와 주의 특권을 보장하는 특별법을 의미)의 축소로 이어졌으나, 푸에로가 사실상 폐지된 시점은 마지막 카를리스타 전쟁이 끝난 후였습니다. 전쟁이 끝난 후 카스티야를 기준으로 하나의 중앙정부를 수립하기 위해 새로운 헌법이 탄생했습니다. 나바르도 헌법의 영향을 받았지만, 공식적으로 거의 자율적인 나바르 왕국을 에스파냐의 주로 대체한 1841년 '타협법' 덕분에 당분간은 추가적인 축소를 면했습니다. 많은 바스크인은 에스파냐어로 된 어구 한쌍도 거의 표현할 수 없음에도, 개인 자격으로 에스파냐군 입대를 강요받았고, 이는 바스크인에게 스트레스만을 주었습니다. 이러한 변화들은 카를리스타와 크리스티아노 세력을 배휴로 하는 지역주의를 종식하기 위한 첫걸음으로 구체제의 잔재를 떨쳐버리고 에스파냐가 현대적인 통일국가로 발돋움하도록 해주었습니다.;;;;;;;;;;;;;
petrograd_renaming_act_title;상트페테르부르크 개칭;;;;;;;;;;;;;
petrograd_renaming_act_desc;독일과의 전쟁이 이어지고 있습니다. 정부 일부에서는 상트페테르부르크를 '베드로의 도시'라는 뜻의 페트로그라드로 개칭해 독일어인 상트와 부르크를 배제하자고 제안합니다.;;;;;;;;;;;;;
greater_norway_title;대노르웨이;;;;;;;;;;;;;
greater_norway_desc;$COUNTRY$은 무시할 수 없는 강국입니다. 지금이 우리 유산의 일부인 땅에 영유권을 주장할 때입니다!;;;;;;;;;;;;;
new_life_in_the_new_world_title;신세계에서의 새 삶;;;;;;;;;;;;;
new_life_in_the_new_world_desc;커다란 정치적 자유를 누리는 현재 상원에서 국민 수를 늘리기 위한 새로운 제안이 등장했습니다. 많은 유럽인은 일을 위해 우리나라로 이주할 수 있으며 그 비용은 $COUNTRY$ 정부가 지불합니다. 입국이민자 수를 늘리기 위해 선전, 장려책, 무료 여행권, 조약 등을 다른 정부와 체결할 수 있습니다. $COUNTRY$에서 새로운 삶을 시작하라!;;;;;;;;;;;;;
integrate_neuchatel_prussia_title;뇌샤텔 통합;;;;;;;;;;;;;
integrate_neuchatel_prussia_desc;뇌샤텔 위기를 $COUNTRY$에게 유리하게 해결했습니다. 이제 뇌샤텔을 $COUNTRY$의 필수적인 일부분으로 선포할 수도 있습니다.;;;;;;;;;;;;;
integrate_neuchatel_title;뇌샤텔 공화국 선언;;;;;;;;;;;;;
integrate_neuchatel_desc;뇌샤텔 위기를 $COUNTRY$에게 유리하게 해결했습니다. 이제 뇌샤텔 공화국을 $COUNTRY$의 필수적인 일부분으로 선포할 수도 있습니다.;;;;;;;;;;;;;
integrating_rgs_title;히우그란지두술 통합;;;;;;;;;;;;;
integrating_rgs_desc;브라질이 자국 영토임을 주장하는 히우그란지두술은 지금 브라질로의 귀환을 촉진할 수 있는 위치에 있습니다. 합의를 파기하고 주가 이전의 연방에 복귀하도록 감독할 수 있습니다.;;;;;;;;;;;;;
integrating_bahia_title;바이아 통합;;;;;;;;;;;;;
integrating_bahia_desc;브라질이 자국 영토임을 주장하는 바이아는 지금 브라질로의 귀환을 촉진할 수 있는 위치에 있습니다. 합의를 파기하고 주가 이전의 연방에 복귀하도록 감독할 수 있습니다.;;;;;;;;;;;;;;
integrating_pernambuco_title;페르남부쿠 통합;;;;;;;;;;;;;
integrating_pernambuco_desc;브라질이 자국 영토임을 주장하는 페르남부쿠는 지금 브라질로의 귀환을 촉진할 수 있는 위치에 있습니다. 합의를 파기하고 주가 이전의 연방에 복귀하도록 감독할 수 있습니다.;;;;;;;;;;;;;
heavenly_capital_title;태평천국의 수도;;;;;;;;;;;;;
heavenly_capital_desc;$COUNTRY$군이 과거 명의 수도였던 난징을 점령했으니, 이곳을 태평천국의 수도인 톈징으로 선포할 수 있습니다.;;;;;;;;;;;;;
abolish_heavenly_capital_title;난징 탈환;;;;;;;;;;;;;
abolish_heavenly_capital_desc;$COUNTRY$군이 과거 명의 수도였으며 장발적(태평천국)이 멋대로 톈징으로 개칭한 난징을 점령했으니, 반역의 멍에를 지우고 도시의 역사적인 이름을 되살려야 합니다.;;;;;;;;;;;;;
champassak_integration_act_title;참파삭 중앙집권화;;;;;;;;;;;;;
champassak_integration_act_desc;참파삭은 수십년 동안 $COUNTRY$의 종속국으로서 존속해왔으나, $COUNTRY$의 현대화에 맞추어 행정부 또한 중앙집권화해야 합니다. 참파삭을 중앙정부에 합류시킬 때입니다.;;;;;;;;;;;;;
claim_tibet_title;티베트 영유권 주장;;;;;;;;;;;;;
claim_tibet_desc;티베트는 청의 입관 이래 오랫동안 중국의 일부였지만, 중원의 혼란을 틈타 멋대로 독립국 행세를 하고 있습니다. 긿을 잃은 아들을 모국의 품에 다시 거둘 때입니다.;;;;;;;;;;;;;
the_totalitarian_regime_title;전체주의 체제;;;;;;;;;;;;;
the_totalitarian_regime_desc;"체스에서의 중립을 최종적으로 그만둬야만 합니다. '예술을 위한 예술'처럼 '체스를 위한 체스'라는 표어를 만들어 최종적으로 성토해야만 합니다. 체스 선수로 구성된 돌격대를 조직해야 하며, 체스 5개년 계획의 즉각적인 실현에 착수해야 합니다."\n$COUNTRY$은 새로운 종류의 정치제도, 즉 국가가 사회에 대한 완전한 권한을 가지고 있으며 가능하다면 공사를 가리지 않고 삶의 모든 측면을 통제하고자 하는 정치제도를 마련하기 위해 필요한 모든 단계와 체계를 수행했습니다. 이 모든 것을 공식화하고, 헐거워진 것을 묶고, 사회에 대한 절대적인 지배력을 확립해야 합니다.;;;;;;;;;;;;;
ideological_indoctrination_fascist_title;이념 주입과 대중 선전;;;;;;;;;;;;;
ideological_indoctrination_fascist_desc;$COUNTRY$은 체제의 기초가 기초교육에 덧붙여 공학, 자연과학, 생명과학, 사회과학 등 광범위한 분야에서의 교육을 통한 국가에 대한 인민의 완전한 헌신에 있음을 인정합니다. 파쇼의 정권 인수로 파쇼주의 이념이 교육제도에 스며들기 시작했으며, 이러한 교화는 혁명의 성공과 $COUNTRY$의 영속에 매우 중요합니다.;;;;;;;;;;;;;
ideological_indoctrination_communist_title;이념 주입과 대중 선전;;;;;;;;;;;;;
ideological_indoctrination_communist_desc;$COUNTRY$은 체제의 기초가 기초교육에 덧붙여 공학, 자연과학, 생명과학, 사회과학 등 광범위한 분야에서의 교육을 통한 국가에 대한 인민의 완전한 헌신에 있음을 인정합니다. 공산주의자의 정권 인수로 공산주의 이념이 교육제도에 스며들기 시작했으며, 이러한 교화는 혁명의 성공과 $COUNTRY$의 영속에 매우 중요합니다.;;;;;;;;;;;;;
the_cult_of_personality_title;개인 숭배;;;;;;;;;;;;;
the_cult_of_personality_desc;$MONARCHTITLE$께 감사드립니다. 즐거워서 감사드립니다. 잘 지내서 감사드립니다. 아무리 나이가 들더라도 이틀 전에 어떻게 $MONARCHTITLE$의 존안을 받아들였는지 결코 잊지 못할 겁니다. 시간이 지나면 후손들은 우리를 인류 중에서 가장 행복한 자로 여길 것입니다. 왜냐하면 $MONARCHTITLE$와 같은 세기에 살고 탁월한 지도자인 $MONARCHTITLE$를 직접 뵈는 특권을 누렸기 때문입니다. 모든 것은 위대한 조국의 최고위자인 $MONARCHTITLE$의 소유입니다. 그리고 사랑하는 아내가 제게 아이를 선물할 때 내뱉을 첫마디는 '$MONARCHTITLE$...'입니다. 모든 나이의 사람들이 강하고, 아름답고, 현명하고, 경이로운 $MONARCHTITLE$의 이름을 부를 것입니다. 모든 공장과 기계, 땅 위의 모든 곳, 모든 사람의 마음이 $MONARCHTITLE$의 이름을 새깁니다. 저는 $MONARCHTITLE$ 앞에 서 있는 스스로를 발견할 때마다 $MONARCHTITLE$의 힘과 매력, 위엄에 압도당합니다. 저는 노래하고 싶고, 울고 싶고, 기쁨과 행복으로 소리치고 싶은 큰 욕망을 경험했습니다. 이제 위대한 $MONARCHTITLE$께서 작년에도 올랐던 그 강단에서 저를 봐주십시오. 저를! 세계 어느 나라에서 그런 일이 일어날 수 있겠습니까?;;;;;;;;;;;;;
the_fascist_terror_title;숙청;;;;;;;;;;;;;
the_fascist_terror_desc;이 시간 저는 $COUNTRY$ 국민의 운명에 대한 책임을 지기 때문에 $COUNTRY$ 국민의 최고결정권자입니다. 저는 이번 반역의 주동자들을 쏘라는 명령을 내렸고, 더 나아가 집안 살림의 안녕에 독이 되는 종기의 생살까지 지지라는 명령을 내렸습니다. 국민에게 어느 누구도 내부 질서와 안보에 좌우되는 국가의 존재를 위협할 수 없다는 깨달음을 줍시다! 그리고 만약 누군가가 국가를 치려 손을 들어올린다면, 그의 몫은 확실한 죽음 뿐이라는 영원한 깨달음을 줍시다.;;;;;;;;;;;;;
the_red_terror_title;대숙청;;;;;;;;;;;;;
the_red_terror_desc;적을 극복하려면 우리식 사회주의적 군국주의가 필요합니다. $COUNTY$ 전체 인구의 90퍼센트만을 데리고 가야 합니다. 나머지는 말할 필요도 없습니다. 그들은 사라져야 합니다. 어차피 피고인은 무기와 펜을 들고 무산계급에 대항했으므로 유죄 입증 서류를 들여다보면 안됩니다. 대신 계급, 배경, 교육, 직업을 물어봐야 합니다. 전술한 것들은 피고의 운명을 결정할 문제입니다. 이것이 적색공포의 의미와 본질입니다.;;;;;;;;;;;;;
greater_iran_title;대이란;;;;;;;;;;;;;
greater_iran_desc;역사상 이란은 굴리스탄 조약과 투르크만차이 조약을 통해 굴욕을 당했습니다. 이란의 변경 땅은 적에게 넘어가거나 무정부 상태로 떨어졌습니다. 굴욕적인 조약들을 일소하고 빼앗겼던 국민과 영토를 $COUNTRY$의 지배 아래 돌려놓을 때입니다.;;;;;;;;;;;;;
travel_to_europe_title;유럽 순방;;;;;;;;;;;;;
travel_to_europe_desc;나시르 알 딘 샤는 유럽을 여행한 최초의 이란 군주로, 유럽 순방을 카자르 왕조의 짧지만 중요한 전통으로 정착시켰습니다. 3번에 걸쳐 영국을 방문한 그는 빅토리아 여왕에게 가터 훈장을 수여받았고(1873년, 1878년), 이후 재방문해 왕립해군의 관함식에 참석했습니다(1889년). 소문에 따르면 그는 자신이 본 기술에 놀라 이란어, 독일어, 프랑스어, 네덜란드어 등 여러 언어로 출판된 매우 유명한 일기를 남겼다고 합니다.;;;;;;;;;;;;;
appoint_mirza_title;미르자 타키 임명;;;;;;;;;;;;;
appoint_mirza_desc;아미르 카비르로 알려진 미르자 타키 한 파라하니는 페르시아의 샤인 나시르 알 딘 샤가 치세 중 초기 3년 동안 재상으로 임명한 카자르 왕조를 통틀어 가장 능력 있고 혁신적인 인물입니다. 하자브에서 태어나 1852년에 살해당한 그는 논란이 많은 역사적 인물입니다. 일부 자유주의적 민족주의자들은 이란의 첫 개혁가이자 점진적인 개혁을 시도하다가 부당하게 패배한 현대주의자로서 그를 존경합니다.;;;;;;;;;;;;;
persian_cinema_title;이란 영화;;;;;;;;;;;;;
persian_cinema_desc;첫 유럽 순방 중이던 무자파르 알딘 샤는 프랑스 파리에서 영화를 소개받았습니다. 은막을 보자마자 은막과의 사랑에 빠진 샤는 개인 사진사에게 영화를 페르시아로 가져오는 데 필요한 모든 장비의 구입과 지식의 습득을 명령했고, 이렇게 하여 '이란 영화'가 빠르게 인기를 끌기 시작했습니다.;;;;;;;;;;;;;
renaming_act_back_lushun_title;뤼순항;;;;;;;;;;;;;
renaming_act_back_lushun_desc;작은 항구 도시 뤼순이 $COUNTRY$의 수중에 돌아왔습니다. 뤼순을 차지했던 오랑캐들은 영유권을 위해 뤼순의 거리와 장소의 이름을 멋대로 자기들식 이름들로 바꿨습니다. 이제 뤼순에서 그들의 흔적을 지울 때입니다.;;;;;;;;;;;;;
annex_limburg_NET_title;림뷔르흐 합병;;;;;;;;;;;;;
