REMOVE_EVTOPTA17020;Well I never!;? par exemple !;W?de ich nie machen!;;;;;;;;;;;x
REMOVE_EVTOPTB17020;Too bad.;Dommage.;Schade.;;;;;;;;;;;x
REMOVE_EVTOPTC17020;Interesting.;Int?essant.;Interessant.;;;;;;;;;;;x
REMOVE_EVTOPTD17020;Serves them right.;C'est bien fait pour elles.;Geschieht ihnen recht!;;;;;;;;;;;x
REMOVE_EVTNAME17030;노동 여성;Les femmes qui travaillent;Arbeitende Frauen;;;;;;;;;;;x
REMOVE_EVTDESC17030;전쟁이 발발했을 때, 신체건장한 남성들은 전부 군대에 징집되어졌고, 수많은 여성들은 집 밖의 일터로 갈수 있었다. 그러나, 여성들은 자신들의 임금이 남성의 절반밖에 되지 않는다는 사실을 알게되엇고, 그들은 남성들이 누렸던 똑같은 권리를 주장하기 시작했다.;;Als der Krieg ausbrach und alle wehrtauglichen M?ner in die Armee eingezogen wurden, konnten viele Frauen endlich au?rhalb ihres Zuhauses arbeiten. Als sie aber mit dem halben Gehalt der M?ner abgespeist werden sollten, verlangten sie dieselben Rechte wie die M?ner.;;;;;;;;;;;x
REMOVE_EVTOPTA17030;좋아, 훌륭하다!;Formidable !;Gro?rtig!;;;;;;;;;;;x
REMOVE_EVTOPTB17030;매력적이군.;Fascinant.;Faszinierend ...;;;;;;;;;;;x
REMOVE_EVTOPTC17030;더 이야기 해봐...;Dites-m'en plus...;Erz?lt mir mehr ...;;;;;;;;;;;x
REMOVE_EVTOPTD17030;불가능하다.;Impossible.;Unm?lich.;;;;;;;;;;;x
REMOVE_EVTNAME17040;투표에대한 뉴스;Actualit? sur le droit de vote;Frauenrecht-Neuigkeiten;;;;;;;;;;;x
REMOVE_EVTDESC17040;Rumors about a convention where women discussed and demanded women's rights seems to be right. Apparently, the convention lasted for two days, with both men and women attending. What was discussed during these days were whether or not to demand women's right to vote and the assembly was dissentient. In the end they managed to accept ten resolutions which, taken together, demanded that women should have equality in the family, education, jobs, religion, and morals.;;Die Ger?hte ?er eine Versammlung, bei der Frauen ?er Frauenrechte diskutiert und mehr rechtliche Zugest?dnisse gefordert haben, scheinen wahr zu sein. Anscheinend hat die Versammlung, an der M?ner und Frauen teilnahmen, zwei Tage gedauert. Die Versammlungsteilnehmer waren sich aber uneins dar?er, ob das Wahlrecht f? Frauen gefordert soll oder nicht. Letztendlich konnten sie aber zehn Resolutionen verabschieden. Zusammengefasst wurde darin die Gleichberechtigung der Frauen bez?lich Familie, Ausbildung, Arbeit, Religion und Moral gefordert.;;;;;;;;;;;x
REMOVE_EVTOPTA17040;아주 흥미롭군.;Curieux.;Verbl?fend.;;;;;;;;;;;x
REMOVE_EVTOPTB17040;좋아.;D'accord.;Okay.;;;;;;;;;;;x
REMOVE_EVTOPTC17040;Fine.;Bien.;Gut.;;;;;;;;;;;x
REMOVE_EVTOPTD17040;Pish posh!;Absurde !;Papperlapapp!;;;;;;;;;;;x
REMOVE_EVTNAME17050;The Mud March;La Mud March;Der Schlamm-Marsch;;;;;;;;;;;x
REMOVE_EVTDESC17050;'The $CAPITAL$ weather did its worst against us: mud, mud, mud, was its prominent feature, and it was known among us afterwards as the mud march.' A female suffrage commented the elements during the Mud March, a demonstration march which attracted over 3,000 women from various organizations, female textile workers, temperance advocates, artists and many other.;;Das $CAPITAL$-Wetter hat uns einen B?endienst erwiesen: Schlamm, Schlamm und nochmal Schlamm ... sp?er wurde die Aktion als Schlamm-Marsch bezeichnet'. Mit diesen Worten kommentierte eine Frauenrechtlerin den Schlamm-Marsch, einen Demonstrationszug, an dem ?er sich 3000 Frauen verschiedener Organisationen, Textilarbeiterinnen, Abstinenzbef?worter, K?stler und viele andere beteiligten.;;;;;;;;;;;x
REMOVE_EVTOPTA17050;Okay.;D'accord.;Okay.;;;;;;;;;;;x
REMOVE_EVTOPTB17050;Great work!;Tr? beau travail !;Gute Arbeit!;;;;;;;;;;;x
REMOVE_REMOVE_EVTNAME17060;Newspaper Extra: The Mud March;Num?o sp?ial Mud March;Sonderbericht: Der Schlamm-Marsch;;;;;;;;;;;x
REMOVE_EVTDESC17060;A newspaper brought to you from a neighboring province states that the Mud March was '[...]a gay enough procession by most accounts, despite the weather. Little touches of red and white splashed its poo length with rosettes and favours, posies bound with red and white handkerchiefs programmes, and above the line, white banners with vivid scarlet lettering.';Un journal d'une province voisine d?rit la Mud March comme une manifestation bon enfant, malgr?le mauvais temps, les manifestants portant en signe de ralliement des cocardes et autres banni?es rouges et blanches.;Eine Zeitung, die man Ihnen aus einer Nachbarprovinz mitgebracht hat, schreibt, dass der Schlamm-Marsch '[...] auch trotz des Wetters ein knallbunter Demonstrationszug gewesen ist. Die Teilnehmer des Demonstrationszugs waren unter anderem mit rot-wei?n Rosetten geschm?kt, au?rdem trugen sie mit rot-wei?n Programmen in Taschentuchform gebundene Blumenstr?? und reckten wei? Transparente mit Schriftz?en in kr?tigem Scharlachrot in die H?e'.;;;;;;;;;;;x
REMOVE_EVTOPTA17060;You go girls!;Bravo, les filles !;Auf geht's, M?els!;;;;;;;;;;;x
REMOVE_EVTOPTB17060;Scary...;Effrayant...;Das macht einem richtig Angst ...;;;;;;;;;;;x
REMOVE_EVTNAME17070;여성참정연합과 여성투표권협회;La NUWSS et la NSWRV;Die NUWSS und NSWRV;;;;;;;;;;;x
REMOVE_EVTDESC17070;두개의 협회가 ??에서 발족되었다. 그들은 자기 자신들을 “여성참정연합(National Union of Women's Suffrage Society)” 그리고 “여성투표권협회(National Society of Women's Right to Vote)”로 명명했다. 두 협회는 여성 투표권을 위해 싸운다. 하지만 여성참정연합은 그들의 투쟁에서 더 나아갈 준비가 되어있다. 여성참정연합은 또한 더 쉬운 이혼절차와 고용과 임금에서의 남녀차별 철폐를 지지하고 있다.;;Aus einer dritten Frauenrechtsbewegung haben sich zwei weitere gebildet: Sie nennen sich selbst die National Union of Women's Suffrage Society (NUWSS) und die National Society of Women's Right to Vote (NSWRV). Beide Bewegungen k?pfen f? das Wahlrecht der Frauen, aber die NUWSS ist bereit, bei ihren Bem?ungen etwas weiter zu gehen. Die NUWSS bef?wortet au?rdem einfachere Scheidungen und ein Ende der Benachteiligung am Arbeitsplatz und bei der Bezahlung.;;;;;;;;;;;x
REMOVE_EVTOPTA17070;여성참정연합을 지지!;Vive la NUWSS !;Auf geht's, NUWSS!;;;;;;;;;;;x
REMOVE_EVTOPTB17070;여성 투표권 협회를 지지!;Vive la NSWRV !;Auf geht's, NSWRV!;;;;;;;;;;;x
REMOVE_EVTOPTC17070;I don't like this.;Je n'aime pas ?.;Das gef?lt mir nicht.;;;;;;;;;;;x
REMOVE_EVTNAME17080;결혼한 여성의 재산법 캠페인Campaign for Married Women's Property Act;Campagne pour le Married Women's Property Act;Kampagne f? Married Women's Property Act;;;;;;;;;;;x
REMOVE_EVTDESC17080;'결혼한 여성은 개인적인 재산을 소유할 수 없고 그녀의 신분은 남편의 부인이 됨으로서 정지되어진다. 우리는 이것이 바뀌길 원한다. 우리는 여성이 원하는 만큼의 재산을 소유할수 있기를 원한다. 우리는 법정이 남편과 부인이 각각의 나뉘어진 인격체로 인지하기를 요구한다.' \n\n 그여성은 다시 자리에 앉았고 기립박수를 받았다.;;Eine verheiratete Frau verf?t ?er kein pers?liches Eigentum und ihre rechtliche Identit? erlischt mit der Heirat, da Ehemann und Ehefrau unter dem Gesetz als ein und dieselbe rechtliche Person gelten. Dies m?hten wir ?dern, und wir wollen, dass Frauen ?er ihr pers?liches Eigentum frei verf?en k?nen. Wir verlangen, dass dierichtsh?e Ehemann und Ehefrau als zwei separate rechtliche Personen anerkennen.' \n\n Nach diesen Worten setzte sich die Frau wieder und bekam stehende Ovationen.;;;;;;;;;;;x
REMOVE_EVTOPTA17080;그녀가 옳다!;Elle a raison !;Sie hat Recht!;;;;;;;;;;;x
REMOVE_EVTOPTB17080;이것은 옳지 않다.;C'est absurde.;Was? Was soll dieser Unsinn?;;Eso es un tremendo error.;;;;;;;;;x
REMOVE_EVTNAME17090;Married Women's Property Act;Loi sur la propri??des femmes mari?s;Married Women's Property Act;;Ley de Propiedad de las Mujeres Casadas;;;;;;;;;x
REMOVE_EVTDESC17090;Thank you for your support!' 'We would never have done it without you.'\n\n'Great, give them a finger and they will take the whole hand.' 'This will only end in tears.'\n\nContented and disgruntled people have expressed their feeling about the 'Married Women's Property Act'.The overall opinion is that the 'Married Women's Property Act' is a good thing.;;Vielen Dank f? Ihre Unterst?zung!' 'Ohne Sie h?ten wir es niemals geschafft.'\n\n'Na ganz toll: Gebt ihnen einen Finger und sie nehmen gleich die ganze Hand.' 'Dies wird nur in Tr?en enden.'\n\nZufriedene und ver?gerte Menschen haben ihre Gef?le ?er den 'Married Women's Property Act' zum Ausdruck gebracht. Die allgemeine Meinung ist, dass der 'Married Women's Property Act' eine gute Sache ist.;;좬racias por su apoyo! 'Jam? lo habr?mos conseguido sin ustedes.'\n\n'Estupendo, d?osles un dedo y se tomar? el brazo.' 'Esto solo acabar?en llanto.'\n\nGente satisfecha y gente descontenta han expresado su opini? sobre la 'Ley de Propiedad de las Mujeres Casadas'.La opini? mayoritaria es que la 'Ley de Propiedad de las Mujeres Casadas' es algo positivo.;;;;;;;;;x
REMOVE_EVTOPTA17090;Good.;Bien.;Gut.;;Bien.;;;;;;;;;x
REMOVE_EVTNAME17100;NSWRV: Education for Women;NSWRV : l'?ucation pour les femmes;NSWRV: Bildung f? Frauen;;NSWRV: Educaci? para la mujer;;;;;;;;;x
REMOVE_EVTDESC17100;If you, sir, is upset by the fact that Student No. 156 wears a bonnet, I would be pleased to remove my conspicuous headgear and take a seat at the rear of the classroom, but I  will not voluntarily absent myself from a lecture.'\n\nThe woman looked the professor right in the eyes until he resigned and then sat down. She was the first woman to attend the university and many of the other students did not approve. When she had applied to the university, the faculty put it to a student vote and the student had thought it to be a hoax. Now, she had to endure the sneers and impoliteness. Other women are pressuring the state to allow women in other universities as well.;;Wenn Sie, mein Herr, sich daran st?en, dass Student Nr. 156 ein Barett tr?t, werde ich meine auff?lige Kopfbedeckung gerne abnehmen und in den hinteren Reihen des Klassenzimmers Platz nehmen, aber ich werde mich nicht freiwillig aus einer Vorlesung entfernen.'\n\nDie Frau sah dem Professor direkt in die Augen, bis er resignierte und sich setzte. Sie war die erste Frau an der Universit? und viele der anderen Stunden hie?n das nicht gut. Als sie sich f? die Universit? bewarb, lie?die Fakult? ihre Stunden abstimmten, die es f? einen Scherz hielten. Die erste Studentin war st?dig Spott und Unh?lichkeiten ausgesetzt. Andere Frauen setzen den Staat unter Druck, auch an anderen Universit?en Frauen zu akzeptieren.;;Si a usted, se?r, le molesta el hecho de que el estudiante n?156 luzca sombrero, estar? encantada de quitarme mi llamativo tocado y sentarme al fondo del aula, pero no me ausentar?voluntariamente de una conferencia.\n\nLa mujer mir?fijamente a los ojos del profesor hasta que ?te claudic?y despu? tom?asiento. Ella fue la primera mujer que asisti?a la universidad y muchos de los estudiantes no lo vieron con buenos ojos. Cuando se inscribi?en la universidad, la facultad lo someti?al voto estudiantil y los estudiantes pensaron que se trataba de una broma. Ahora, tiene que soportar burlas y groser?s. Otras mujeres est? presionando al estado para que se permita el acceso a mujeres en otras universidades.;;;;;;;;;x
REMOVE_EVTOPTA17100;Sure, why not?;Oui, pourquoi pas ?;Sicher, warum nicht?;;Claro, 퓓 por qu?no?;;;;;;;;;x
REMOVE_EVTOPTB17100;Forget about it!;Pas question !;Das vergesst mal sch? wieder!;;좳i hablar!;;;;;;;;;x
REMOVE_EVTNAME17110;NUWSS: Education for Women;NUWSS : l'?ucation pour les femmes;NUWSS: Bildung f? Frauen;;NUWSS: Educaci? para la mujer;;;;;;;;;x
REMOVE_EVTDESC17110;If you, sir, is upset by the fact that Student No. 156 wears a bonnet, I would be pleased to remove my conspicuous headgear and take a seat at the rear of the classroom, but I  will not voluntarily absent myself from a lecture.'\n\nThe woman looked the professor right in the eyes until he resigned and then sat down. She was the first woman to attend the university and many of the other students did not approve. When she had applied to the university, the faculty put it to a student vote and the student had thought it to be a hoax. Now, she had to endure the sneers and impoliteness. Other women are pressuring the state to allow women in other universities as well.;;Wenn Sie, mein Herr, sich daran st?en, dass Student Nr. 156 ein Barett tr?t, werde ich meine auff?lige Kopfbedeckung gerne abnehmen und in den hinteren Reihen des Klassenzimmers Platz nehmen, aber ich werde mich nicht freiwillig aus einer Vorlesung entfernen.'\n\nDie Frau sah dem Professor direkt in die Augen, bis er resignierte und sich setzte. Sie war die erste Frau an der Universit? und viele der anderen Stunden hie?n das nicht gut. Als sie sich f? die Universit? bewarb, lie?die Fakult? ihre Stunden abstimmten, die es f? einen Scherz hielten. Die erste Studentin war st?dig Spott und Unh?lichkeiten ausgesetzt. Andere Frauen setzen den Staat unter Druck, auch an anderen Universit?en Frauen zu akzeptieren.;;Si a usted, se?r, le molesta el hecho de que el estudiante n?156 luzca sombrero, estar? encantada de quitarme mi llamativo tocado y sentarme al fondo del aula, pero no me ausentar?voluntariamente de una conferencia.\n\nLa mujer mir?fijamente a los ojos del profesor hasta que ?te claudic?y despu? tom?asiento. Ella fue la primera mujer que asisti?a la universidad y muchos de los estudiantes no lo vieron con buenos ojos. Cuando se inscribi?en la universidad, la facultad lo someti?al voto estudiantil y los estudiantes pensaron que se trataba de una broma. Ahora, tiene que soportar burlas y groser?s. Otras mujeres est? presionando al estado para que se permita el acceso a mujeres en otras universidades.;;;;;;;;;x
REMOVE_EVTOPTA17110;Sure, why not?;Oui, pourquoi pas ?;Sicher, warum nicht?;;Claro, 퓓 por qu?no?;;;;;;;;;x
REMOVE_EVTOPTB17110;Forget about it!;Pas question !;Das vergesst mal sch? wieder!;;좳i hablar!;;;;;;;;;x
REMOVE_EVTNAME17120;Women's Right to Vote;Le droit de vote des femmes;Wahlrecht f? Frauen;;Derecho al Voto de la Mujer;;;;;;;;;x
REMOVE_EVTDESC17120;The pressure to discuss women's suffrage in the Upper House has grown over time. NSWRV sends in petitions nearly every day and does whatever they can to make something happen.;La pression n'a cess?de s'intensifier au cours du d?at sur le droit de vote des femmes ?la Chambre haute. La NSWRV d?ose des p?itions quasiment tous les jours et met tout en 쐕vre pour changer les choses.;Der Druck auf das Oberhaus, Frauenrechtsfragen zu diskutieren, ist im Laufe der Zeit gestiegen. Die NSWRV reicht fast jeden Tag Petitionen ein und versucht ihr M?lichstes, die Dinge in Bewegung zu versetzen.;;La presi? para discutir el sufragio femenino en la c?ara alta ha ido creciendo con el paso del tiempo. La NSWRV env? peticiones casi a diario y hace todo lo que puede para que suceda algo.;;;;;;;;;x
REMOVE_EVTOPTA17120;This will be thoroughly discussed.;Nous allons s?ieusement ?udier la question.;Dies wird sorgf?tig diskutiert werden.;;Se discutir?a conciencia.;;;;;;;;;x
REMOVE_EVTOPTB17120;No, we can't allow this.;Non, nous ne le permettrons pas.;Nein, das k?nen wir nicht erlauben.;;No, no podemos permitirlo.;;;;;;;;;x
REMOVE_EVTNAME17130;Lawless Suffragettes;Des suffragettes sans foi ni loi;Gesetzlose Frauenrechtlerinnen;;Sufragistas an?quicas;;;;;;;;;x
REMOVE_EVTDESC17130;Four broken windows, attempted arson, technical assault of two police officers... The police officers weren't hurt, but I bet their pride was. What in the world compelled you to do such a thing?' the police asked.\nThe woman did not answer him. He sighed and left the jail, only to be stopped by another police officer.\n'She hasn't eaten since she was brought in. What should we do?'.\n'Nothing, for now. Make sure she has food and water, but don't force her to eat. She'll eat when she's hungry.';;Vier zerbrochene Fenster, versuchte Brandstiftung, Angriff auf zwei Polizeibeamte ... Die Polizisten wurden nicht verletzt, aber mit Sicherheit ihr Stolz. Warum in aller Welt haben Sie so etwas getan?' fragte der Polizist.\nDie Frau gab ihm keine Antwort. Er seufzte und verlie?das Gef?gnis, als er von einem anderen Polizisten aufgehalten wurde.\n'Seit sie verhaftet wurde, hat sie nichts gegessen. Was sollen wir machen?'.\n'Vorerst nichts. Gebt ihr Essen und Wasser, aber zwingt sie nicht zur Nahrungsaufnahme. Wenn sie Hunger hat, wird sie schon essen.';;Cuatro ventanas rotas, intento de incendio, agresi? t?nica a dos agentes de polic?... Los agentes no resultaron da?dos, pero su orgullo seguro que s? 풯u?demonios le ha impulsado a hacer algo as?, pregunt?el polic?.\nLa mujer no le respondi? Suspir?y sali?de la celda, cuando otro agente le sali?al paso.\n'No ha comido desde que la trajeron. Qu?hacemos'.\n'Nada, de momento. Aseg?ate de que tiene comida y agua, pero no la obligues a comer. Ya comer?cuando tenga hambre.';;;;;;;;;x
REMOVE_EVTOPTA17130;Okay.;D'accord.;Okay.;;Muy bien.;;;;;;;;;x
REMOVE_EVTNAME17140;Hunger Strike;Gr?e de la faim;Hungerstreik;;Huelga de hambre;;;;;;;;;x
REMOVE_EVTDESC17140;She has still not eaten, and it's been two days. Why is she doing this?'\n'She's a suffragette, probably trying to use hunger strike to gain more support for her cause.'\n'What should we do?';Elle n'a toujours rien mang? ? fait deux jours maintenant. Pourquoi fait-elle cela ? \nC'est une suffragette, elle veut sans doute faire une gr?e de la faim pour soutenir sa cause. \n"Que devons-nous faire ?";Sie hat immer noch nichts gegessen, jetzt schon seit zwei Tagen nicht. Warum macht sie das?'\n'Sie ist eine Frauenrechtlerin, und versucht durch den Hungerstreik wohl, mehr Unterst?zer f? ihre Sache zu gewinnen.'\n'Was sollen wir unternehmen?';;Todav? no ha comido, y ya lleva dos d?s. 풮or qu?lo hace?\n'Es una sufragista, probablemente pretende hacer una huelga de hambre para conseguir m? apoyo para su causa.\n'풯u?hacemos?';;;;;;;;;x
REMOVE_EVTOPTA17140;Release her.;La lib?er.;Lasst sie frei.;;Soltarla.;;;;;;;;;x
REMOVE_EVTOPTB17140;Force-feed her!;L'obliger ?s'alimenter !;Zwangsern?rt sie!;;좴bligarla a comer!;;;;;;;;;x
REMOVE_EVTNAME17150;Cat and Mouse Act;La loi du chat et de la souris;Katz- und Mausgesetz;;Ley del Gato y el Rat?;;;;;;;;;x
REMOVE_EVTDESC17150;Come quick! The suffragette, she's... she's dead!'\nThe hunger strike and the force feeding from the police became too much for her frail body. Growing public disquiet over the tactic of force-feeding, the government rushed the Cat and Mouse Act through the parliament. The act permits the release of suffering prisoners for them to recuperate and then the police could re-imprison the offenders again when they had recovered.;;Kommen Sie schnell! Die Frauenrechtlerin, sie ... ist tot!'\nDer Hungerstreik und die Zwangsern?rung durch die Polizei waren f? ihren schwachen K?per zu viel. Angesichts des wachsenden ?fentlichen Unmuts ?er die Taktik der Zwangsern?rung peitschte die Regierung das Katz- und Mausgesetz durch das Parlament. Dieses Gesetz gestattet die Entlassung kranker Gefangener zu Erholung. Nachdem sie sich erholt hatten, konnte die Polizei sie wieder in Haft nehmen.;;좻en, deprisa! La sufragista, est?.. 죇st?muerta!\nLa huelga de hambre y la alimentaci? forzada por la polic? fueron demasiado para su fr?il cuerpo. En medio de una creciente inquietud p?lica en relaci? con el procedimiento de la alimentaci? forzada, el gobierno se ha apresurado a despachar en el parlamento la Ley del Gato y el Rat?. La ley permite la liberaci? de prisioneros con dolencias hasta que se recuperen, momento en el que la polic? podr? volver a encarcelar a los delincuentes.;;;;;;;;;x
REMOVE_EVTOPTA17150;Okay.;D'accord.;Okay.;;Muy bien.;;;;;;;;;x
REMOVE_EVTNAME17160;Bodyguards;Gardes du corps;The Bodyguard;;Guardaespaldas;;;;;;;;;x
REMOVE_EVTDESC17160;The Cat and Mouse Act irritates the suffragettes and their plan on how to avoid the re-imprisonment of fellow suffragettes and leaders created a thirty-member, all-woman protection unit called 'the Bodyguard'. The Bodyguard are women trained in the martial art jujutsu. Their lessons takes place in a succession of secret locations to avoid the attention of the police. Soon after the creation of the Bodyguard, the group fought a hand-to-hand combat with police officers who were attempting to arrest one of their leaders. The hand-to-hand combat were well-publicised by the newspapers and the pressure to discuss women's suffrage in the Upper House is greater than ever.;;Das Katz- und Mausgesetz irritierte die Frauenrechterinnen. Ihr Plan zur Verhinderung der erneuten Inhaftierung ihrer Gesinnungsgenossinnen und Anf?rerinnen f?rte zur Gr?dung einer drei?gk?figen, weiblichen Schutztruppe, sie sich 'The Bodyguard' nannte. The Bodyguard besteht aus Frauen, die alle in der Kampfkunst Jujutsu ausgebildet wurden. Ihre Trainingseinheiten finden an st?dig wechselnden Geheimorten statt, um sich dem Zugriff der Polizei zu entziehen. Schon bald nach der Gr?dung der Schutztruppe lieferte sie sich einen Nahkampf mit Polizeibeamten, die eine ihrer Anf?rerinnen verhaften wollten. Dieser Nahkampf wurde in den Zeitungen derma?n breitgetreten, dass der Druck auf das Oberhaus, ?er das Frauenrecht zu beraten, nun gr秤er als jemals zuvor ist.;;La Ley del Gato y el Rat? fastidia a las sufragistas y a su plan para evitar el regreso a prisi? de compa?ras sufragistas y sus l?eres han creado una unidad de treinta miembros dedicada a la protecci? de la mujer y bautizada como 'la Guardaespaldas'. La Guardaespaldas se compone de mujeres entrenadas en el arte marcial del jiujitsu. Sus clases tienen lugar en una serie de ubicaciones secretas para evitar llamar la atenci? de la polic?. Poco despu? de la creaci? de la Guardaespaldas, el grupo se pele?en combate cuerpo a cuerpo con agentes de la polic? que intentaban arrestar a una de sus l?eres.  La pelea fue ampliamente recogida por la prensa y la presi? para que se discuta el sufragio femenino en la c?ara alta es mayor que nunca.;;;;;;;;;x
REMOVE_EVTOPTA17160;Something has to be done.;Il faut faire quelque chose.;Es muss etwas unternommen werden.;;Hay que hacer algo.;;;;;;;;;x
REMOVE_EVTOPTB17160;We can't allow this!;Nous ne permettrons pas ? !;Das k?nen wir nicht erlauben.;;좳o podemos permitir esto!;;;;;;;;;x
REMOVE_EVTNAME17170;Women's Suffrage: The Vote;Le droit de vote des femmes : le vote;Frauenrecht: Die Abstimmung;;Sufragio femenino: el voto;;;;;;;;;x
REMOVE_EVTDESC17170;All their long and tedious work have bore fruit. The suffragette have presented their suggestions to a minister of the Upper House, who has turned it into a political reform and presented it to the Parliament. Your vote is the last to be cast, and it will settle the question. Will women be the equals of men before the law, and be equal in all their rights?;;Ihre langw?renden und nervt?enden Aktivit?en haben Fr?hte getragen: Die Frauenrechtlerinnen haben Ihre Vorschl?e einem Minister des Oberhauses vorgetragen, der sie in eine politische Reform verwandelt und im Parlament pr?entiert hat. Sie werden als Letzter abstimmen, und Ihre Stimme wird entscheidend sein. Sollen Frauen M?nern vor dem Gesetz gleich sein und dieselben Rechte genie?n?;;Todo su largo y tedioso trabajo ha dado fruto. Las sufragistas han presentado sus sugerencias a un ministro de la c?ara alta, quien las ha transformado en una reforma pol?ica y la ha presentado al parlamento. Vuestro voto es el ?timo que se emite, y decidir?la cuesti?. 풱er? las mujeres iguales que los hombres ante la ley, y gozar? de igualdad de derechos?;;;;;;;;;x
REMOVE_EVTOPTA17170;Yes.;Oui.;Ja.;;S?;;;;;;;;;x
REMOVE_EVTOPTB17170;No.;Non.;Nein.;;No.;;;;;;;;;x
REMOVE_EVTNAME17500;Labor Union;Syndicat professionnel;Gewerkschaft;;Sindicato;;;;;;;;;x
REMOVE_EVTDESC17500;The workers from several different factories and workplaces have formed a labor union, which will handle the negotiation of wages, work rules, complaint procedures, rules governing hiring, firing and promotion of workers, benefits, workplace safety and policies between the workers and employers in your province.;;Die Arbeiter von mehreren Fabriken und Arbeitsst?ten haben eine Gewerkschaft gegr?det, die folgende Aufgaben haben wird: Aushandlung von L?nen, Arbeitsvorschriften und Beschwerdeverfahren, Vorschriften zur Einstellung, Entlassung und Bef?derung von Arbeitern und von Sozialleistungen, Arbeitssicherheit und Vertr?en zwischen den Arbeitern und Arbeitgebern in Ihrer Provinz.;;Los trabajadores de diferentes f?ricas y centros de trabajo han formado un sindicato, que se encargar?de las negociaciones de sueldos, reglamentos laborales, procedimientos de demanda, reg?enes de contrataci? vigentes, despido y ascenso de trabajadores, beneficios, seguridad laboral y normativas entre trabajadores y empresarios de vuestra provincia.;;;;;;;;;x
REMOVE_EVTOPTA17500;Fine.;Bien.;Gut.;;Bien.;;;;;;;;;x
REMOVE_EVTOPTB17500;Okay.;D'accord.;Okay.;;Muy bien.;;;;;;;;;x
REMOVE_EVTNAME17510;Eight-Hour Day;Journ? de huit heures;Acht-Stunden-Tag;;Jornada de ocho horas;;;;;;;;;x
REMOVE_EVTOPTA17510;Not in this lifetime.;De mon vivant, jamais !;Nicht in diesem Leben.;;Por encima de mi cad?er.;;;;;;;;;x
REMOVE_EVTOPTB17510;Perhaps.;Peut-?re.;Vielleicht.;;Tal vez.;;;;;;;;;x
REMOVE_EVTOPTC17510;Sure, why not?;Oui, pourquoi pas ?;Sicher, warum nicht?;;Claro, 퓓 por qu?no?;;;;;;;;;x
REMOVE_EVTNAME17520;Bread and Roses;Pain et roses;Brot und Rosen;;Pan y rosas;;;;;;;;;x
REMOVE_EVTDESC17520;We want bread, but we want roses, too!'\n\nWomen surrounded the factory, crying slogans and holding placards with the words 'We want bread, but we want roses, too!' The work in the factory took place at a grueling pace and the labor was repetitive and dangerous. After the change in work hours, the owners decided to cut the wages and fire half the staff, leaving the remaining workers with twice the workload and nearly half the pay. It did not take long before the workers protested against their employers.;;Wir wollen Brot, aber wir wollen auch Rosen!'\n\nFrauen hatten die Fabrik umkreist, riefen Parolen und reckten Plakate mit den Worten 'Wir wollen Brot, aber wir wollen auch Rosen!' in die H?e. Der Arbeitstakt in der Firma war erbarmungslos schnell und die Arbeit war eint?ig und gef?rlich. Nach der Reduzierung der Arbeitszeit halbierten die Fabrikbesitzer die L?ne und entlie?n die H?fte der Belegschaft. Die verbleibenden Arbeiter hatten nun die doppelte Arbeitslast zum halben Lohn. Es dauerte nicht lange, bevor die Arbeiter gegen ihre Arbeitgeber protestierten.;;좶ueremos pan, pero tambi? queremos rosas!\n\nLas mujeres rodeaban la f?rica gritando consignas y sosteniendo pancartas con la frase '좶ueremos pan, pero tambi? queremos rosas!' El ritmo de trabajo en la f?rica era dur?imo y la tarea era mon?ona y peligrosa. Despu? del cambio en el horario de trabajo, los patronos decidieron recortar los salarios y despedir a l la mitad de la plantilla, dejando al resto de los trabajadores con el doble de trabajo y casi la mitad de la paga. Los trabajadores no tardaron en manifestarse contra sus patronos.;;;;;;;;;x
REMOVE_EVTOPTA17520;Give them nothing.;Ne rien leur donner.;Gebt ihnen nicht.;;No les daremos nada.;;;;;;;;;x
REMOVE_EVTOPTB17520;Give them bread, but no roses.;Leur donner du pain, mais pas de roses.;Gebt ihnen Brot, aber keine Rosen.;;Les daremos pan, pero nada de rosas.;;;;;;;;;x
REMOVE_EVTOPTC17520;Give them bread and roses.;Leur donner du pain et des roses.;Gebt ihnen Brot und Rosen.;;Les daremos pan y rosas.;;;;;;;;;x
REMOVE_EVTNAME17530;Bloody Strike;Gr?e sanglante;Blutiger Streit;;Huelga sangrienta;;;;;;;;;x
