EVTOPTA12030;국가비축품을 방출해 부족한 분량을 메운다.;;;;;;;;;;;;;
EVTOPTB12030;공장에 부족분을 보충하기 위한 초과근무를 제안한다.;;;;;;;;;;;;;
EVTNAME12040;공장의 악취!;;;;;;;;;;;;;
EVTDESC12040;$PROVINCENAME$ 주민들이 비료 공장에서 풍기는 악취에 불만을 토로하고 있습니다. 이 지역에 교부된 보상금의 액수를 생각하면, 이 냄새는 장미의 향기라고 말해도 좋을 정도입이니다. 그러나 최근 주민들의 코는 악취에 대한 보상금의 손익 균형이 맞지 않다고 느낀 것 같습니다. 악취를 줄이기 위해 제조공정을 개선을 명시한 조례를 제정할 수 있습니다. 그러나 이 경우 그 지역의 산업유지들의 악평을 들을 것입니다.;;;;;;;;;;;;;
EVTOPTA12040;슬프게도 비료 없이는 작물을 충분히 수확할 수 없다;;;;;;;;;;;;;
EVTOPTB12040;조례를 통한 규제를 검토한다.;;;;;;;;;;;;;
EVTNAME12050;차 검문소 강도;;;;;;;;;;;;;
EVTDESC12050;$PROVINCENAME$ 차 생산지에 있는 차 검문소가 무장 폭도들의 습격을 받았습니다. 일부 지역 주민들은 배급업자들과 소매업자들의 독촉을 받던 가혹한 시간이 지방 농부들을 자극했을지도 모른다고 추측하고 있습니다. 원인이 무엇이든 이 상황을 해결해야 합니다.;;;;;;;;;;;;;
EVTOPTA12050;어쩔 수 없다.;;;;;;;;;;;;;
EVTOPTB12050;현지 농민들을 체포한다.;;;;;;;;;;;;;
EVTOPTC12050;현지 관리에게 책임을 뭍는다;;;;;;;;;;;x
EVTNAME12060;배고픈 병사들의 배식;;;;;;;;;;;;;
EVTDESC12060;전쟁이 한창일 때는 '$PROVINCENAME$ 통조림과 방부제' 생산 라인에서 굴러떨어지는 모든 깡통이 무기만큼이나 중요합니다. 통조림은 우리 병사들 사이에서 인기가 많아서, 총참모부가 공장에 대규모 주문을 의뢰했습니다.;;;;;;;;;;;;;
EVTOPTA12060;양식을 비축한다.;;;;;;;;;;;;;
EVTOPTB12060;민간에 방출해 불만을 완화한다;;;;;;;;;;;;;
EVTNAME12070;오래된 통조림;;;;;;;;;;;;;
EVTDESC12070;병참 장교가 $PROVINCENAME$의 보급품 창고에서 오래된 통조림을 발견한 사실을 보고했습니다. 생산한지 수년이 지난 것 같지만, 먹을 수는 있을 것입니다. 이 통조림 15톤에 대해 어떤 결정을 내려야 할까요?;;;;;;;;;;;;;
EVTOPTA12070;...원래 '소비기한'은 언제지?;;;;;;;;;;;;;
EVTOPTB12070;빈민들에게 분배한다.;;;;;;;;;;;;;
EVTNAME12080;소의 유행열;;;;;;;;;;;;;
EVTDESC12080;$PROVINCENAME에서 소들이 이상한 고열증상을 겪다가 집단으로 사망했다는 보고가 연이어 들어오고 있습니다. 지역의 수의사들은 이 질병의 확산을 막기 위해 보고가 들어왔던 지역들을 샅샅이 뒤지고 있습니다. 질병 자체는 언젠가 사라지겠지만, 수백명의 알거지가 된 농부들과 그 가족에 대한 보상 문제에도 관심을 쏟아야 합니다.;;;;;;;;;;;;;
EVTOPTA12080;정부가 손해액 전부를 보상한다.;;;;;;;;;;;;;
EVTOPTB12080;슬프지만 정부가 할 일은 없다.;;;;;;;;;;;;;
EVTNAME12090;비단농장의 막대한 피해;;;;;;;;;;;;;
EVTDESC12090;고치들이 오그라들어 죽습니다. 고치의 작은 실들은 제대로 응고하지 않으며 작은 바람에도 풀려버립니다. 이로 말미암아보면 비단 농장에 병이 퍼진 것은 확실하지만, 국내에서 내노라하는 화학자들조차 이 질병의 치료법을 찾지 못했습니다. 지역 농부들은 분노해 정부에게 조치를 취하라고 요구했습니다.;;;;;;;;;;;;;
EVTOPTA12090;정부가 할 수 있는 일은 아무것도 없다.;;;;;;;;;;;;;
EVTOPTB12090;농가의 손실을 보상한다.;;;;;;;;;;;;;
EVTNAME12100;치료제 개발!;;;;;;;;;;;;;
EVTDESC12100;한 무명의 화학자가 비단 농장을 괴롭히고 있는 병의 치료법을 발명해냈습니다. 게다가 정부의 지원이 더해진다면 치료제를 우리 지방 전역으로 수출할 수 있습니다.;;;;;;;;;;;;;
EVTOPTA12100;아직 이 지역에만 퍼졌다.;;;;;;;;;;;;;
EVTOPTB12100;화학의 힘으로 더 나은 삶을!;;;;;;;;;;;;;
EVTNAME12110;'정겨운 목화 밭' ;;;;;;;;;;;;;
EVTDESC12110;$PROVINCENAME$에서 생산하는 면화는 품질과 강도 모두 최상급입니다. 드디어 $PROVINCENAME$의 면화가 세계적으로 명성을 쌓기 시작했습니다. 그 명성을 꽤 오랫동안 쌓아온 끝에, $PROVINCENAME$ 농부들은 자신들의 면화에 자부심을 갖기 시작했습니다.;;;;;;;;;;;;;
EVTOPTA12110;내 요람에 넣어라!;;;;;;;;;;;;;
EVTOPTB12110;일부는 인접국에 수출하자!;;;;;;;;;;;;;
EVTNAME12120;철과 피;;;;;;;;;;;;;
EVTDESC12120;'...연설과 다수결이 아니라 철과 피로 결정되는 것이다.'\n-오토 폰 비스마르크\n\n 새롭고 풍부한 광물을 $PROVINCENAME$의 광산에서 발견했습니다. 매장량은 상당한 것으로 파악되나 우리의 현재 광업 기술의 범위 밖에 있는 위험한 깊이에 위치해 있습니다. 채굴을 시도한다면 꽤 많은 인명이 희생당할 것입니다.;;;;;;;;;;;;;
EVTOPTA12120;더 깊고 탐욕스럽게 파라!;;;;;;;;;;;;;
EVTOPTB12120;너무 욕심내면 못쓴다.;;;;;;;;;;;;;
EVTNAME12130;가내공업;;;;;;;;;;;;;
EVTDESC12130;점점 더 많은 방직공들이 양모 생산지에 모이면서, 이$PROVINCENAME$ 지역 최근 활동의 중심지로 자리잡았습니다. $PROVINCENAME$ 사람들은 항상 검소하다고 알려져 있지만, 세계 최고의 양모를 쉽게 접할 수 있다는 것도 이러한 일련의 활동을 설명할 수 있을 것입니다.;;;;;;;;;;;;;
EVTOPTA12130;더욱 열심히 일하라!;;;;;;;;;;;;;
EVTOPTB12130;더욱 머리써서 일하라!;;;;;;;;;;;;;
EVTNAME12140;범선 수요 확대;;;;;;;;;;;;;
EVTDESC12140;$PROVINCENAME$의 부두, 선창, 조선소에서 망치소리와 톱질소리가 활기차게 울려 퍼집니다. 현지 조선소는 세계에서 모여드는 대형 쾌속 범선의 주문에 대응하기 위해 분주하게 일하고 있습니다. 건조 공정과 그 관리를 효율화해서 우수한 조선기술과 배 조종기술을 조합한 것으로 $PROVINCENAME$에서는 종래보다도 대량의 선박을 더 나은 품질로 건조가 가능해졌습니다. 현재의 상황을 생각하면 현재까지의 실적 이상의 성과를 얻을수 있습니다. 아마도 이제 이런 성취감속에서 잠시 쉬어야 할때 일지도 모릅니다. 하지만 미래는 항상 예측이 불가능합니다.;;;;;;;;;;;;;
EVTOPTA12140;이 상황을 축하하라!;;;;;;;;;;;;;
EVTOPTB12140;해군학교를 설립한다.;;;;;;;;;;;;;
EVTNAME12150;보일러 폭발!;;;;;;;;;;;;;
EVTDESC12150;오늘 $PROVINCENAME$에서 비극이 일어났습니다. $PROVINCENAME$ 증기선 공장의 보일러가 폭발하면서 7명의 공장 노동자들이 폭발로 사망했고, 수천파운드에 이르는 장비들이 파괴당했습니다. 현지 관리들이 작업장의 근무 상황을 조사하고 있습니다. 앞으로 이런 사고들은 피할 수 있겠지만, 일단은 죽은 사람들을 애도합시다.;;;;;;;;;;;;;
EVTOPTA12150;희생자의 유족에게 연금을 지급한다.;;;;;;;;;;;;;
EVTOPTB12150;대신할 보일러나 준비하도록 한다.;;;;;;;;;;;;;
EVTNAME12160;$PROVINCENAME$ 표준 시멘트;;;;;;;;;;;;;
EVTDESC12160;이$PROVINCENAME$ 지역가 지난 수년 동안 시멘트 업계에서 꽤 유명해졌습니다. 소규모 생산으로 시작한 것이 이제는 전 지역을 지원할 수 있을만큼 큰 산업으로 성장했고, '표준 $PROVINCENAME$식 시멘트'라는 이름이 가명이 되고 있습니다. $PROVINCENAME$식 시멘트 조리법은 세계적으로 존경받고 모방되고 있습니다!;;;;;;;;;;;;;
EVTOPTA12160;훌륭한 일이지만 사회적 문제거리야!;;;;;;;;;;;;;
EVTOPTB12160;이익을 빼앗기고 있다!;;;;;;;;;;;;;
EVTNAME12170;염료공장 사고;;;;;;;;;;;;;
EVTDESC1217;범죄 검거에 쓰이는 예산을 늘리면서 $PROVINCENAME$의 부가 더 공평하게 분배되기 시작했습니다. 부유층과 빈민층 간의 빈부격차를 얼마 전에 비해 많이 개선했습니다.;;;;;;;;;;;;;
EVTOPTA12170;그들의 죽음을 헛되게 할 수는 없다!;;;;;;;;;;;;;
EVTOPTB12170;사람은 언젠가 죽는다.;;;;;;;;;;;;;
EVTNAME12180;연료통 폭발!;;;;;;;;;;;;;
EVTDESC12180;$PROVINCENAME$ 정유소의 연료통이 오늘 폭발했습니다. 이 사건으로 인해 7명의 공장 노동자가 목숨을 잃었으며, 뒤이어 일어난 혼란과 함께 수천 달러 상당의 회사 재산도 손실을 입었습니다. 해당 정유소의 주인은 정부의 안전 점검이 부족했다고 주장하며 사고에 대한 어떤 책임도 지지 않았습니다.;;;;;;;;;;;;;
EVTOPTA12180;이번 사고에 관한 정부의 책임은 없다.;;;;;;;;;;;;;
EVTOPTB12180;정부가 원조 방법을 모색하는 게 당연하다.;;;;;;;;;;;;;
EVTNAME12190;정유 과잉 생산;;;;;;;;;;;;;
EVTDESC12190;$PROVINCENAME$ 정유소들의 최근 생산량이 예상 할당량을 수천 갤런이나 초과하고 있습니다. 저장 문제로 인해 정유 회사 소유주는 연료를 싸게 살 수 있는 거래를 정부에 요청했습니다. 연료를 직접 사거나, 아니면 그 요청을 거절하고 시장에 싼 연료를 띄울 때까지 기다릴 수도 있습니다. 연료가 싸진다면 지역 주민들은 좋아하겠지만, 연료를 스스로 사용할 수는 없을 것입니다.;;;;;;;;;;;;;
EVTOPTA12190;구입한다.;;;;;;;;;;;;;
EVTOPTB12190;그 제안을 거절한다.;;;;;;;;;;;;;
EVTNAME12200;광산의 비극;;;;;;;;;;;;;
EVTDESC12200;오늘은 노동자들에게 비극적인 날입니다. $PROVINCENAME$ 철광산에서 일어난 사고가 여러 명의 목숨을 앗아갔다는 보고가 들어왔습니다. 몇몇 노동자들이 다쳤으며, 몇몇은 여전히 실종상태라는 보고도 있습니다. 보도에 따르면, 광산의 안전 장치가 고장나면서 사고가 일어났다고 합니다. 또한 해당 사건으로 인해 우리 광산에서의 근무 조건에 대한 지역적 논쟁을 불러올 것 같습니다;;;;;;;;;;;;;
EVTOPTA12200;산업의 이익이 우선이다.;;;;;;;;;;;;;
EVTOPTB12200;노동자의 안전을 확보해야 한다.;;;;;;;;;;;;;
EVTNAME12210;노인과 바다;;;;;;;;;;;;;
EVTDESC12210;$PROVINCENAME$ 어부가 오늘 엄청난 어획량을 보여주었습니다. 올해는 어획량이 유난히 많은 것 같습니다.;;;;;;;;;;;;;
EVTOPTA12210;훌륭하다!;;;;;;;;;;;;;
EVTOPTB12210;어획량 일부를 빈곤층에게 분배한다.;;;;;;;;;;;;;
EVTNAME12220;$COUNTRY$의 차;;;;;;;;;;;;;
EVTDESC12220;올해 차 수확량이 유난히 많지만, $PROVINCENAME$만큼 많은 곳은 없습니다. 어느 곳이나 갓 따온 찻잎들이 줄을 서서, 신비한 냄새가 물씬 풍깁니다. 제대로 활용한다면 이같은 수확이 아마 수년 동안 이어질 것입니다. 농부들에게 수확량의 일부를 더 남겨두도록 해야 할까요, 아니면 상인들이 이익을 위해 그것을 팔도록 해야 할까요, 아니면 나중에 사용하기 위해 비축해야 할까요?;;;;;;;;;;;;;
EVTOPTA12220;여분의 차를 비축한다.;;;;;;;;;;;;;
EVTOPTB12220;농가의 수중에 남겨둔다.;;;;;;;;;;;;;
EVTOPTC12220;상인들에게 차가 필요하다.;;;;;;;;;;;;;
EVTNAME12230;$PROVINCENAME$ 라디오;;;;;;;;;;;;;
EVTDESC12230;$PROVINCENAME$ 라디오 방송국은 송신기의 무선 부품 부족에 직면하고 있으며, 상황을 해결할 때까지 강제로 중계 방송을 중단해야 했습니다. $PROVINCENAME$ 당국은 $PROVINCENAME$ 주민들이 뉴스 부족으로 인해 불안해할 것을 우려해 정부의 일부 라디오 부품을 방송국에 빌려줄 것을 제안했습니다.;;;;;;;;;;;;;
EVTOPTA12230;여유가 없다.;;;;;;;;;;;;;
EVTOPTB12230;장비를 대여해주겠다.;;;;;;;;;;;;;
EVTNAME12240;술 저장고;;;;;;;;;;;;;
EVTDESC12240;교육받은 중산층이 많은 사회, 종교 및 교육기관들이 점점 더 술을 도덕적이고 사회적인 잘못으로 인식하고 있습니다. 그들은 사람들에게 금주를 촉구하고 있으며, 어떤 사람들은 심지어 집에서 술을 제조하지 못하도록 금지하는 법을 제정하자고까지 말합니다. $PROVINCENAME$ 양조업자들은 이에 관심을 갖고 있으며, 앞으로 술의 제조 및 판매권을 독점하고자 합니다.;;;;;;;;;;;;;
EVTOPTA12240;...그게 당신들과 무슨 상관인가?;;;;;;;;;;;;;
EVTOPTB12240;안타깝지만 아무것도 보장해줄 수 없다.;;;;;;;;;;;;;
EVTNAME12250;콰앙!;;;;;;;;;;;;;
EVTDESC12250;$PROVINCENAME$ 화약창고에서 발생한 화재로 인해 큰 폭발이 발생했습니다. 그 폭발음은 먼 $CAPITAL$에서도 들릴 정도였습니다. 대폭발로 인해 창고 주변에 살던 수백명의 사람들이 사망하는 등 막대한 피해가 발생했습니다. 또한 폭발로 인해 발생한 대화재가 시가지에 겉잡을 수 없이 번지면서 소방대는 우선순위를 결정해야 할 처지에 이르고 말았습니다. 부유층이 많이 사는 $PROVINCENAME$ 북부를 먼저 진화하는 것이 좋을까요? 아니면 빈곤층이 많이 사는 남부를 우선하는 것이 좋을까요?;;;;;;;;;;;;;
EVTOPTA12250;부유층을 구하는 것이 우선이다.;;;;;;;;;;;;;
EVTOPTB12250;계급을 구분하지 마라.;;;;;;;;;;;;;
EVTOPTC12250;빈곤층을 구하는 것이 우선이다.;;;;;;;;;;;;;
EVTNAME12260;고급 가구;;;;;;;;;;;;;
EVTDESC12260;"혹시 이 의자 말씀이신가요, 부인?" 최고급 브라질 마호가니 나무로 제작했으며 케냐 상아의 섬세한 누비안 무늬를 새긴 제품입니다. 가죽의 풍부한 무늬를 관찰해봅시다. $PROVINCENAME$에는 이만한 가구가 없어요!'\n\n$PROVINCENAME$의 가구 수요가 증가했습니다. 사람들의 집이 아름다워짐에 따라, 정부의 집무실도 현대적 기준에 더 잘 부합하도록 바뀌었습니다.;;;;;;;;;;;;;
EVTOPTA12260;관저야말로 지역의 얼굴이다.;;;;;;;;;;;;;
EVTOPTB12260;내 눈 앞에서 쓸모없이 돈을 쓰지 마라.;;;;;;;;;;;;;
EVTNAME12270;변화하는 유행;;;;;;;;;;;;;
EVTDESC12270;지난 몇 주 동안 $PROVINCENAME$ 고급의류 공장의 주문이 연달아 취소되는 재난이 발생했습니다. 취소된 이유는 옷이 유행에 맞지 않아서인 것 같습니다. 이상하네요, 저번에는 잘 팔렸다고요.;;;;;;;;;;;;;
EVTOPTA12270;아직 입을 수 있다고 생각한다. 다만...;;;;;;;;;;;;;
EVTOPTB12270;관료들에게 이 옷을 입도록 지시하자.;;;;;;;;;;;;;
EVTOPTC12270;유행에 뒤쳐진 담당 설계자를 해고하라!;;;;;;;;;x
EVTNAME12280;곰팡이가 핀 의복 ;;;;;;;;;;;;;
EVTDESC12280;물이 $PROVINCENAME$ 의류 공장 창고에 스며드는 바람에 몇몇 옷에 곰팡이가 나버렸습니다. 겉으로는 그리 나빠보이지 않지만, 퀴퀴한 공팡내가 심하게 납니다. 억지로 팔 수는 있으나, 이런 옷을 사용하고 싶어할 사람이 있을지는 미지수입니다.;;;;;;;;;;;;;
EVTOPTA12280;폐기할 수 밖에 없다.;;;;;;;;;;;;;
EVTOPTB12280;이 의류를 빈민들에게 분배하자.;;;;;;;;;;;;;
EVTNAME13000;개화의 바람;;;;;;;;;;;;;
EVTDESC13000;"유럽인이 미치는 곳에서는 마치 토지가 그 생명력을 잃고 풀도 나무도 자랄 수 없는 것 같다. (후쿠자와 유키치 저 <탈아론> 의 한 구절)"\n\n 최근 잇따라 발생한 이상한 사건들이 "그들"의 출현의 징후가 아닌가 싶었습니다. 예를 들어 연안에서는 목격되는 이양선이러던지 말입니다. 그 배는 신의 얼굴을 만질 수 있지 않을까 생각 정도로 무척 컸습니다. 처음에는 좀처럼 목격되지 않았지만, 현재은 점점 드물지 않게 목격할 수 있습니다. 이양선의 출현은 바람이 폭풍으로 변화하는 것과 같은 이치인 걸까요? 미래는 어떻게 될까요? 보고된 이양선의 외양은 이상합니다. 그리고 그 선원들의 문화 풍습은 더 이상합니다. 그러나 "유럽"이라는 미지의 세계에서 온 그들과 어떻게 마주해야할지, 정책을 결정할 시기에 접어든 것은 틀림없습니다.;;;;;;;;;;;;;
EVTOPTA13000;잘가라, $CONTINENTNAME$(이)여!;;;;;;;;;;;;;
EVTOPTB13000;이방인들을 토벌하라!;;;;;;;;;;;;;
EVTNAME13010;서양인의 접근;;;;;;;;;;;;;
EVTDESC13010;유럽 강대국에서 온 이방인들이 $PROVINCENAME$ 지역에 거류지를 건설했다는 보고서가 올라왔습니다. 이 사건은 분명 개화정책을 내건 우리 정부의 방침이 가져온 직접적인 영향이 틀림없습니다. 국내에는 이방인에 적대적 의견도 일부 존재합다. 하지만 정부의 전망대로 이방인의 유입을 허가하는 것이 우리나라에 좋은 영향을 주지 않을까 하는 의견도 늘고 있습니다.;;;;;;;;;;;;;
EVTOPTA13010;거류를 환영한다.;;;;;;;;;;;;;
EVTOPTB13010;집으로 가라!;;;;;;;;;;;;;
EVTNAME13020;난파선의 선원;;;;;;;;;;;;;
EVTDESC13020;"오래된 연못, \n개구리 뛰어드는 \n젖은 물소리 " \n\n - 마쓰오 바쇼 \n\n$PROVINCENAME$ 지역은 오늘 이른 아침 해안에서 발견된 이상한 사람들에 대한 소문으로 시끄럽습니다. 아직은 난파당한 선원들의 출신지에 대한 확실한 정보를 얻지 못했습니다. 지금 확실한 것은 그들이 $COUNTRY$ 사람이 아니라는 것 뿐입니다.;;;;;;;;;;;;;
EVTOPTA13020;귀국하도록 놔둬라.;;;;;;;;;;;;;
EVTOPTB13020;그들을 억류한다.;;;;;;;;;;;;;
EVTNAME13030;외국인 밀수업자;;;;;;;;;;;;;
EVTDESC13030;$PROVINCENAME$에서 외국 옷을 입은 주민을 발견했습니다. 당국의 조사 결과 외국 밀수조직을 발각해냈습니다.;;;;;;;;;;;;;
EVTOPTA13030;어쩔 수 없지...;;;;;;;;;;;;;
EVTOPTB13030;철저하게 단속하라!;;;;;;;;;;;;;
EVTNAME13040;외국인 상업지구?;;;;;;;;;;;;;
EVTDESC13040;쇄국정책이 적절함은 분명하나, 좋은 외제 물건도 존재합니다. 그렇기에 $PROVINCENAME$ 지역에 대외무역을 통솔하는 외국인 상업지구를 설치하는 방안을 검토하기로 했습니다. 이 방안이 통과된다면 모든 외국인 상인들은 우리나라 통제를 받으며 외국인 상업지구를 통해서만 무역을 해야 합니다. 이것이 성공한다면 쇄국정책을 위태롭게 하지 않으면서도 외국과 무역을 실시할 수 있으며, 지역에 따라 경제적 국익을 기대할 수 있습니다. 그러나 보수파는 외국의 파괴적인 영향을 우려해 반대했습니다.;;;;;;;;;;;;;
EVTOPTA13040;외국인 상업지구는 작은 게 좋겠다. 관리는 제대로 한다.;;;;;;;;;;;;;
EVTOPTB13040;흐음.. 역시 관두는 게 좋겠군;;;;;;;;;;;;;
EVTNAME13050;아편 중독;;;;;;;;;;;;;
EVTDESC13050;$PROVINCENAME$의 뒷골목과 어두운 거리에는 감미롭고 자극적인 냄새가 감돕니다. 분명히, 이 냄새는 상업지구 근처를 중심으로 사방팔방으로 퍼집니다. 유럽인 무역상이 국내에 아편 중독을 가져왔습니다. 그리고 이 중독은 무서운 기세로 국민들에게 퍼졌습니다. 이양선이 입항할 때마다 아편이라는 이름의 달콤한 유혹에 빠져 중독된 국민이 날이 갈수록 증가합니다. 어떻게 대처해야 할까요?;;;;;;;;;;;;;
EVTOPTA13050;우리가 개입할 문제가 아니다.;;;;;;;;;;;;;
EVTOPTB13050;아편 판매 금지령을 발령한다.;;;;;;;;;;;;;
EVTOPTC13050;무역지구를 폐쇄하라;;;;;;;;;;;;;
EVTNAME13055;아편 만연;;;;;;;;;;;;;
EVTDESC13055;국내 연안으로 많은 대형어선(쾌속 범선)들이 항해해왔습니다. 그 모습은 마치 약해진 사냥감을 노리는 늑대와 같았습니다. 왜냐하면 그 범선은 아편이라는 이름의 독을 가득 실고와 국민들에게 판매함으로써 우리나라를 멸망시키려 하기 때문입니다. 그 선박들은 밀항할 수 있는 곳이 있으면 언제든 그곳에 입항해 우리나라를 송곳니로 찌르려 합니다. 오늘도 $PROVINCENAME$에서 아편거래를 적발했다는 보고를 받았습니다.;;;;;;;;;;;;;
EVTOPTA13055;빌어먹을!;;;;;;;;;;;;;
EVTNAME13060;아편 확산;;;;;;;;;;;;;
EVTDESC13060;인근 주에 걸친 아편 거래가 내륙으로까지 확대되기 시작했습니다. $PROVINCENAME$ 사람들은 차례차례 아편 의존증에 빠져들었습니다. 아편에 중독된 현지 농민과 노동자는 노동의욕을 상실했으며, 그 결과 $PROVINCENAME$ 전역의 농지가 무기력의 수렁에 빠지고 말았습니다.;;;;;;;;;;;;;
EVTOPTA13060;우리가 관여할 문제가 아니다.;;;;;;;;;;;;;
EVTOPTB13060;현지 당국에 아편을 몰수하고 처분하도록 명령한다.;;;;;;;;;;;;;
EVTNAME13065;안찰사의 서한;;;;;;;;;;;;;
EVTDESC13065;"그대들의 나라는 우리 $COUNTRY$에서 6만 또는 7만리 저편에 있다고 압니다. 그대들이 멀리 있음에도 이양선을 통해 이 지역을 방문하는 것은 필시 교역으로 막대한 부를 얻기 위함이 분명합니다. 그렇기에 $COUNTRY$의 재력은 그대들과 같은 이방인에게 혜택을 베풀어왔습니다. 그럼에도 그대들이 아편을 사용해 $COUNTRY$ 사람들을 해치는 것은 어떤 권리에 기반한 것입니까?" \n 아편 문제를 담당하는 우리 안찰사가 외국 원수에게 서한을 보냈습니다. 그는 이 서한을 통해 아편 무역 지지에 대한 도덕적 정당성을 따졌습니다.;;;;;;;;;;;;;
EVTOPTA13065;옳은 행동이다!;;;;;;;;;;;;;
EVTOPTB13065;안돼! 지금 뭐하는가, 당장 서한에 대해 사죄해라!;;;;;;;;;;;;;
EVTNAME13070;홍모잡화;;;;;;;;;;;;;
EVTDESC13070;'난학'은 '네덜란드의 문물'에 관한 학문입니다. 에도 시대 일본은 유럽의 학문, 기술, 문화 등을 나가사키 데지마의 네덜란드 상관을 통해 수입해왔으므로 '네덜란드의 문물'은 '유럽의 문물'에 관한 학문의 총칭이기도 합니다. $PROVINCENAME$의 상관은 나가사키 데지마의 상관와 비슷한 규모입니다. 현재 이곳에서는 국내 과학기술을 발전시키고 세계를 더 깊게 이해하기 위해, 서양 서적 번역 담당 공무원들이 열심히 일합니다.;;;;;;;;;;;;;
EVTOPTA13070;훌륭하다!;;;;;;;;;;;;;
EVTNAME13080;명예실추;;;;;;;;;;;;;
EVTDESC13080;그는 얼굴을 가리고, 분노를 참아가며 이야기했습니다. $PROVINCENAME$ 현지 귀족들이 한 외국인 거류민에게 모욕당했다고 합니다. 아무래도 문제의 외국인이 지역 귀족과 길거리에서 만났을 때, 우리나라의 예법에 부합하는 적절한 예를 차리지 않은 모양입니다. 외국인이라고는 하지만, 남의 나라 풍습을 노골적으로 무시한 이번 문제를 참아야 할까요?;;;;;;;;;;;;;
EVTOPTA13080;우리 풍습에 익숙하지 않을 뿐, 악의가 있는건 아닐 것이다.;;;;;;;;;;;;;
EVTOPTB13080;약간의 금품으로 끝낼 수 있지 않을까?;;;;;;;;;;;;;
EVTOPTC13080;그 불령한 외국인을 국외로 추방하라!;;;;;;;;;;;;;
EVTNAME13090;현미경 수입;;;;;;;;;;;;;
EVTDESC13090;통을 들여다본 그는 마치 어린아이처럼 흥분했습니다. "굉장해, 새로운 세계를 보는 것 같아!" 그는 흥분의 함성을 지르며 딱정벌레를 넣은 병을 가리켰습니다. 흥분이 진정된 후 그는 나에게 그 통을 들여다보라고 말했습니다. 서늘하고 차가운 유리와 강철으로 만들어진 통을 들여다보았습니다. 그 통에 부착된 광학 렌즈의 반대편에는 모든 것들이 10배로 확대된 세계가 펼쳐져있었습니다. "이게 바로 '현미경'이라는 이름을 가진 물건이라더군!" 그는 웃으면서 통의 정체에 대해 가르쳐주었습니다. "내가 $PROVINCENAME$에 사는 외국인들에게 이걸 샀다는 거 아냐!";;;;;;;;;;;;;
EVTOPTA13090;우리나라의 연구는 개화기를 맞이할 것이다!;;;;;;;;;;;;;
EVTNAME13100;배외운동;;;;;;;;;;;;;
REMOVE_EVTDESC13100;"서양 오랑캐들의 행위는 분명 지나치다! 선교사 패거리들은 우리나라에 사교(사악한 가르침)을 전파하고 민중과 국가의 단결을 끊었으며, 문화와 풍습을 단절시키려 한다. 또한 아편을 사용해 마음까지 더럽히려 한다." 외세배격운동이 한창인 $PROVINCENAME$에서 외국인에 대한 평가를 주민에게 물을 경우 십중팔구 들을 수 있는 대답입니다.;;;;;;;;;;;;;
EVTOPTA13100;맙소사;;;;;;;;;;;;;
EVTNAME13110;서구식 교육?;;;;;;;;;;;;;
EVTDESC13110;우리는 서구에게 문호를 개방하기로 결심했습니다. 국민들이 정책을 혼란없이 받아들이도록 하려면 역시 우리 왕실이 솔선수범해서 좋은 선례를 만드는 것이 중요하다고 생각합니다. 세계 무대에서 우리나라가 마땅한 지위를 확보하려면 교양있는 지도자의 육성이 매우 중요합니다. 그들이 차세대 지도자로 성장하도록 충분한 교육을 실시하려면 유럽에 유학을 보내거나 서구인을 개인교사로 고용해야하지 않나 생각합니다. 폐하는 어떻게 생각하십니까?;;;;;;;;;;;;;
EVTOPTA13110;좋은 생각이야!;;;;;;;;;;;;;
EVTOPTB13110;찬바람이 들어오나? 문을 닫아라!;;;;;;;;;;;;;
EVTNAME13120;왕과 나;;;;;;;;;;;;;
EVTDESC13120;새로 고용한 궁정 가정교사가 일을 꽤 잘 해내고 있는 것 같으면서도 주변에 다소 이상한 생각들을 소개하고 있습니다. 예를 들어 '모든 인류는 평등하게 태어났다'던지 '예부터 이어져온 노예제를 폐지해야 한다' 같은 위험한 사상을 퍼트려왔습니다. 폐하, 위험한 소리 같습니다...;;;;;;;;;;;;;
EVTOPTA13120;대화를 즐기지만 결국 아무것도 하지 않는군.;;;;;;;;;;;;;
EVTOPTB13120;위험하든 말든, 나는 가정교사가 옳다고 생각한다.;;;;;;;;;;;;;
EVTNAME13130;유럽인 군사고문단;;;;;;;;;;;;;
EVTDESC13130;우리에게 관심을 가진 것 같은 한 서구 강대국이 군사고문단 파견을 제안했습니다. 이 제안은 우리나라의 군사 연구에 큰 도움을 줄지도 모르지만, 제안을 수락하면 유사시에 이에 상응하는 대가를 요구해올 수도 있습니다. 다만 이러한 호의적인 제안을 거절한다면 강대국은 모욕받았다고 여길 수도 있습니다. 군사고문단의 파견을 받아들여야 할까요?;;;;;;;;;;;;;
EVTOPTA13130;물론! 근대화가 필요하다.;;;;;;;;;;;;;
EVTOPTB13130;군사고문단이 없어도 군대 근대화는 가능하다.;;;;;;;;;;;;;
EVTNAME13140;군사기밀 유출;;;;;;;;;;;;;
EVTDESC13140;$PROVINCENAME$에 파견된 군사고문단을 통해 아군의 군사기밀이 일부 유출당했습니다. 이 영향으로 우리나라의 전쟁준비에 큰 악영향이 생겼습니다. 우리나라는 곧바로 군사고문단들을 내쫓았습니다. 그러나 이미 정보가 유출된 이상, 이로 인한 피해는 되돌릴 수 없습니다.;;;;;;;;;;;;;
EVTOPTA13140;젠장!;;;;;;;;;;;;;
